Year,Month,Day,Hour,Minute,Temperature(deg.C),Albedo,Azimuth(degree),cloudopacity(%),Dew Point(deg.c),DHI(W/m2),DNI,EBH,GHI,Relative humidity(%),Snow Depth(cm),Pressure(mbar),Wind Direction(degree),Wind Speed(m/s),Zenith(degree)
,,,,,,,,,,,,,,,,,,,
2014,11,11,23,0,24.4,0.14,-170,52,23.9,0,0,0,0,96.7,0,998.8,229,1.4,168
,,,,,,,,,,,,,,,,,,,
2014,11,12,0,0,24.5,0.14,-126,51.6,23.9,0,0,0,0,96.5,0,998.5,227,1.4,160
,,,,,,,,,,,,,,,,,,,
2014,11,12,1,0,24.4,0.14,-112,51.2,23.8,0,0,0,0,96.5,0,998.3,232,1.5,147
,,,,,,,,,,,,,,,,,,,
2014,11,12,2,0,24.3,0.14,-108,50.9,23.7,0,0,0,0,96.5,0,998.1,237,1.6,133
,,,,,,,,,,,,,,,,,,,
2014,11,12,3,0,24.3,0.14,-106,52.3,23.7,0,0,0,0,96.4,0,998.1,239,1.6,118
,,,,,,,,,,,,,,,,,,,
2014,11,12,4,0,24.3,0.14,-106,52,23.6,0,0,0,0,96.2,0,998.4,241,1.5,104
,,,,,,,,,,,,,,,,,,,
2014,11,12,5,0,24.3,0.14,-107,55.8,23.6,4,0,0,4,96,0,998.7,242,1.5,90
,,,,,,,,,,,,,,,,,,,
2014,11,12,6,0,24.7,0.14,-110,58.1,23.6,77,17,5,83,93.6,0,999.1,243,1.5,76
,,,,,,,,,,,,,,,,,,,
2014,11,12,7,0,25.5,0.14,-114,33.5,23.6,260,1,0,261,89.3,0,999.5,244,1.4,62
,,,,,,,,,,,,,,,,,,,
2014,11,12,8,0,26.2,0.14,-120,22.4,23.5,383,132,90,473,85.2,0,999.9,245,1.4,49
,,,,,,,,,,,,,,,,,,,
2014,11,12,9,0,26.9,0.14,-132,18.6,23.7,444,222,182,626,83,0,999.8,242,1.4,36
,,,,,,,,,,,,,,,,,,,
2014,11,12,10,0,27.4,0.14,-153,21.1,24.2,510,193,170,680,82.5,0,999.4,235,1.4,27
,,,,,,,,,,,,,,,,,,,
2014,11,12,11,0,27.9,0.14,175,32.8,24.6,581,17,16,597,82.1,0,998.9,228,1.4,24
,,,,,,,,,,,,,,,,,,,
2014,11,12,12,0,28.1,0.14,145,23.6,24.5,525,132,112,637,81,0,998.4,219,1.3,29
,,,,,,,,,,,,,,,,,,,
2014,11,12,13,0,27.9,0.14,128,10.5,24,367,357,272,638,79.5,0,997.9,204,1.1,40
,,,,,,,,,,,,,,,,,,,
2014,11,12,14,0,27.6,0.14,118,25.7,23.4,357,66,44,402,78,0,997.3,184,1,52
,,,,,,,,,,,,,,,,,,,
2014,11,12,15,0,27.1,0.14,112,21.5,23.3,224,54,19,244,79.7,0,997.3,170,1,66
,,,,,,,,,,,,,,,,,,,
2014,11,12,16,0,26.2,0.14,109,16.1,23.5,75,66,14,91,84.8,0,997.9,165,1.1,80
,,,,,,,,,,,,,,,,,,,
2014,11,12,17,0,25.4,0.14,107,43.9,23.7,1,0,0,1,90.3,0,998.4,160,1.2,94
,,,,,,,,,,,,,,,,,,,
2014,11,12,18,0,24.8,0.14,106,71.8,23.7,0,0,0,0,93.8,0,999,165,1.3,108
,,,,,,,,,,,,,,,,,,,
2014,11,12,19,0,24.5,0.14,107,56,23.6,0,0,0,0,94.9,0,999.6,177,1.4,123
,,,,,,,,,,,,,,,,,,,
2014,11,12,20,0,24.2,0.14,109,50.8,23.6,0,0,0,0,96.1,0,1000.2,185,1.7,137
,,,,,,,,,,,,,,,,,,,
2014,11,12,21,0,24,0.14,115,50.3,23.5,0,0,0,0,97.1,0,1000.2,194,1.7,151
,,,,,,,,,,,,,,,,,,,
2014,11,12,22,0,24,0.14,135,20.7,23.6,0,0,0,0,97.8,0,999.6,205,1.6,163
,,,,,,,,,,,,,,,,,,,
2014,11,12,23,0,23.9,0.14,-171,0,23.7,0,0,0,0,98.5,0,998.9,217,1.6,168
,,,,,,,,,,,,,,,,,,,
2014,11,13,0,0,23.8,0.14,-126,0,23.6,0,0,0,0,98.7,0,998.5,222,1.6,160
,,,,,,,,,,,,,,,,,,,
2014,11,13,1,0,23.7,0.14,-113,27.7,23.5,0,0,0,0,98.5,0,998.4,220,1.5,147
,,,,,,,,,,,,,,,,,,,
2014,11,13,2,0,23.7,0.14,-108,51.7,23.4,0,0,0,0,98.3,0,998.2,217,1.4,133
,,,,,,,,,,,,,,,,,,,
2014,11,13,3,0,23.6,0.14,-107,52.4,23.3,0,0,0,0,98,0,998.4,217,1.3,118
,,,,,,,,,,,,,,,,,,,
2014,11,13,4,0,23.7,0.14,-107,54.3,23.3,0,0,0,0,97.5,0,998.7,219,1.3,104
,,,,,,,,,,,,,,,,,,,
2014,11,13,5,0,23.8,0.14,-108,43.8,23.3,11,8,0,12,97.1,0,999.1,221,1.2,90
,,,,,,,,,,,,,,,,,,,
2014,11,13,6,0,24.2,0.14,-110,0.8,23.3,86,299,78,165,94.6,0,999.4,223,1.2,76
,,,,,,,,,,,,,,,,,,,
2014,11,13,7,0,25.1,0.14,-114,9.4,23.4,206,323,152,358,90.1,0,999.7,227,1.2,62
,,,,,,,,,,,,,,,,,,,
2014,11,13,8,0,25.9,0.14,-120,17.3,23.4,349,235,154,503,86,0,1000,230,1.1,49
,,,,,,,,,,,,,,,,,,,
2014,11,13,9,0,26.8,0.14,-132,23.5,23.6,451,175,138,589,82.8,0,999.8,230,1,37
,,,,,,,,,,,,,,,,,,,
2014,11,13,10,0,27.8,0.14,-153,9.5,24.1,355,490,436,792,80.5,0,999,221,0.7,27
,,,,,,,,,,,,,,,,,,,
2014,11,13,11,0,28.7,0.14,175,15.2,24.6,445,349,317,763,78.3,0,998.2,201,0.4,25
,,,,,,,,,,,,,,,,,,,
2014,11,13,12,0,29.2,0.14,146,22.5,24.5,519,148,126,645,75.7,0,997.6,185,0.4,30
,,,,,,,,,,,,,,,,,,,
2014,11,13,13,0,29.2,0.14,128,19.6,23.8,447,164,127,575,72.8,0,997.2,189,0.7,40
,,,,,,,,,,,,,,,,,,,
2014,11,13,14,0,29.2,0.14,118,51.3,23.2,226,70,48,275,70.1,0,996.7,191,0.9,52
,,,,,,,,,,,,,,,,,,,
2014,11,13,15,0,28.6,0.14,113,55.9,23,124,5,1,125,71.8,0,996.8,191,1.1,66
,,,,,,,,,,,,,,,,,,,
2014,11,13,16,0,27.4,0.14,109,22.8,23.3,75,21,5,81,78.2,0,997.6,191,1.3,80
,,,,,,,,,,,,,,,,,,,
2014,11,13,17,0,26.1,0.14,107,0.5,23.5,2,0,0,2,85.3,0,998.3,191,1.5,94
,,,,,,,,,,,,,,,,,,,
2014,11,13,18,0,25.3,0.14,107,0,23.5,0,0,0,0,89.9,0,999,194,1.7,108
,,,,,,,,,,,,,,,,,,,
2014,11,13,19,0,24.9,0.14,107,0,23.4,0,0,0,0,91.4,0,999.8,200,1.8,122
,,,,,,,,,,,,,,,,,,,
2014,11,13,20,0,24.5,0.14,109,0,23.3,0,0,0,0,93,0,1000.5,205,1.9,137
,,,,,,,,,,,,,,,,,,,
2014,11,13,21,0,24.3,0.14,116,0,23.3,0,0,0,0,94,0,1000.6,212,1.8,150
,,,,,,,,,,,,,,,,,,,
2014,11,13,22,0,24.4,0.14,135,18.5,23.4,0,0,0,0,94.3,0,1000.2,220,1.7,163
,,,,,,,,,,,,,,,,,,,
2014,11,13,23,0,24.5,0.14,-171,20.5,23.5,0,0,0,0,94.6,0,999.7,230,1.6,168
,,,,,,,,,,,,,,,,,,,
2014,11,14,0,0,24.4,0.13,-127,3,23.6,0,0,0,0,95.1,0,999.3,234,1.6,160
,,,,,,,,,,,,,,,,,,,
2014,11,14,1,0,24.3,0.13,-113,5.8,23.7,0,0,0,0,95.9,0,999,231,1.7,147
,,,,,,,,,,,,,,,,,,,
2014,11,14,2,0,24.2,0.13,-109,0,23.7,0,0,0,0,96.7,0,998.7,228,1.9,133
,,,,,,,,,,,,,,,,,,,
2014,11,14,3,0,24.2,0.13,-107,0,23.7,0,0,0,0,97,0,998.8,225,1.9,119
,,,,,,,,,,,,,,,,,,,
2014,11,14,4,0,24.1,0.13,-107,0,23.6,0,0,0,0,97,0,999.3,219,1.8,104
,,,,,,,,,,,,,,,,,,,
2014,11,14,5,0,24,0.13,-108,6,23.5,11,0,0,12,97,0,999.7,213,1.7,90
,,,,,,,,,,,,,,,,,,,
2014,11,14,6,0,24.3,0.13,-110,9.4,23.5,98,209,58,156,94.9,0,1000.2,211,1.7,76
,,,,,,,,,,,,,,,,,,,
2014,11,14,7,0,25,0.13,-114,18,23.4,247,178,77,325,90.8,0,1000.6,211,1.9,62
,,,,,,,,,,,,,,,,,,,
2014,11,14,8,0,25.7,0.13,-121,28.8,23.3,388,75,54,443,86.8,0,1001,212,2,49
,,,,,,,,,,,,,,,,,,,
2014,11,14,9,0,27,0.13,-132,17.7,23.6,406,299,238,644,81.4,0,1000.7,216,2,37
,,,,,,,,,,,,,,,,,,,
2014,11,14,10,0,29,0.13,-153,8.5,24.1,330,544,480,810,74.8,0,999.9,222,2,28
,,,,,,,,,,,,,,,,,,,
2014,11,14,11,0,30.9,0.13,175,22.7,24.5,517,209,189,706,68.9,0,999.1,228,2,25
,,,,,,,,,,,,,,,,,,,
2014,11,14,12,0,31.2,0.13,146,20.5,24.4,416,313,275,691,67,0,998.6,231,2,30
,,,,,,,,,,,,,,,,,,,
2014,11,14,13,0,30,0.13,128,27.1,23.6,449,120,91,540,68.8,0,998.5,233,1.8,40
,,,,,,,,,,,,,,,,,,,
2014,11,14,14,0,28.7,0.13,119,21.7,22.8,345,153,93,438,70.6,0,998.3,234,1.7,52
,,,,,,,,,,,,,,,,,,,
2014,11,14,15,0,27.6,0.13,113,38.1,22.5,200,27,13,213,74.1,0,998.4,236,1.5,66
,,,,,,,,,,,,,,,,,,,
2014,11,14,16,0,26.6,0.13,110,46.6,22.8,58,0,0,58,79.4,0,998.8,236,1.4,80
,,,,,,,,,,,,,,,,,,,
2014,11,14,17,0,25.7,0.13,108,0.8,23,2,1,0,2,85.1,0,999.1,237,1.3,94
,,,,,,,,,,,,,,,,,,,
2014,11,14,18,0,24.9,0.13,107,0,23,0,0,0,0,89.2,0,999.5,242,1.3,108
,,,,,,,,,,,,,,,,,,,
2014,11,14,19,0,24.4,0.13,107,0,22.9,0,0,0,0,91.6,0,999.9,251,1.3,122
,,,,,,,,,,,,,,,,,,,
2014,11,14,20,0,23.9,0.13,110,0,22.9,0,0,0,0,94,0,1000.4,259,1.4,137
,,,,,,,,,,,,,,,,,,,
2014,11,14,21,0,23.7,0.13,116,0,22.9,0,0,0,0,95.3,0,1000.3,257,1.5,150
,,,,,,,,,,,,,,,,,,,
2014,11,14,22,0,23.9,0.13,136,27.2,23.2,0,0,0,0,95.4,0,999.9,246,1.6,163
,,,,,,,,,,,,,,,,,,,
2014,11,14,23,0,24.2,0.13,-171,31.4,23.4,0,0,0,0,95.4,0,999.4,237,1.8,167
,,,,,,,,,,,,,,,,,,,
2014,11,15,0,0,24.1,0.13,-128,50.2,23.5,0,0,0,0,96,0,999.1,231,1.8,160
,,,,,,,,,,,,,,,,,,,
2014,11,15,1,0,23.8,0.13,-114,19.2,23.4,0,0,0,0,97.2,0,998.8,226,1.8,147
,,,,,,,,,,,,,,,,,,,
2014,11,15,2,0,23.5,0.13,-109,0,23.3,0,0,0,0,98.4,0,998.5,220,1.8,133
,,,,,,,,,,,,,,,,,,,
2014,11,15,3,0,23.4,0.13,-107,0,23.3,0,0,0,0,99.1,0,998.5,215,1.7,119
,,,,,,,,,,,,,,,,,,,
2014,11,15,4,0,23.5,0.13,-107,22.2,23.3,0,0,0,0,99.2,0,998.9,210,1.4,104
,,,,,,,,,,,,,,,,,,,
2014,11,15,5,0,23.5,0.13,-108,11.7,23.4,11,23,1,13,99.3,0,999.2,202,1.2,90
,,,,,,,,,,,,,,,,,,,
2014,11,15,6,0,23.9,0.13,-111,18.9,23.5,122,38,7,131,97.6,0,999.6,197,1.2,76
,,,,,,,,,,,,,,,,,,,
2014,11,15,7,0,24.6,0.13,-115,35.3,23.6,256,0,0,256,94.2,0,1000,197,1.2,62
,,,,,,,,,,,,,,,,,,,
2014,11,15,8,0,25.3,0.13,-121,33.6,23.8,399,10,7,406,91,0,1000.3,197,1.3,49
,,,,,,,,,,,,,,,,,,,
2014,11,15,9,0,26.1,0.13,-133,27.2,23.9,467,118,98,565,87.3,0,1000.2,202,1.4,37
,,,,,,,,,,,,,,,,,,,
2014,11,15,10,0,27,0.13,-153,15.4,23.9,439,338,298,737,83.2,0,999.5,210,1.5,28
,,,,,,,,,,,,,,,,,,,
2014,11,15,11,0,27.9,0.13,176,12.8,24,419,398,360,779,79.4,0,998.9,218,1.6,25
,,,,,,,,,,,,,,,,,,,
2014,11,15,12,0,28,0.13,147,5.9,24.3,348,500,433,781,80.3,0,998.3,222,1.8,30
,,,,,,,,,,,,,,,,,,,
2014,11,15,13,0,27.3,0.13,129,15.7,24.8,411,238,188,599,85.8,0,997.7,225,1.9,40
,,,,,,,,,,,,,,,,,,,
2014,11,15,14,0,26.7,0.13,119,57.6,25.2,236,0,0,236,91.7,0,997.2,228,2.1,53
,,,,,,,,,,,,,,,,,,,
2014,11,15,15,0,26.1,0.13,113,85.3,25.3,49,0,0,49,95.3,0,997.2,229,2,66
,,,,,,,,,,,,,,,,,,,
2014,11,15,16,0,25.6,0.13,110,71,24.9,25,0,0,25,96.2,0,997.7,230,1.9,80
,,,,,,,,,,,,,,,,,,,
2014,11,15,17,0,25.1,0.13,108,45.2,24.6,1,0,0,1,97.2,0,998.3,232,1.7,94
,,,,,,,,,,,,,,,,,,,
2014,11,15,18,0,24.7,0.13,107,51.3,24.3,0,0,0,0,97.8,0,998.9,234,1.6,108
,,,,,,,,,,,,,,,,,,,
2014,11,15,19,0,24.5,0.13,108,51.1,24.2,0,0,0,0,98.2,0,999.6,236,1.6,122
,,,,,,,,,,,,,,,,,,,
2014,11,15,20,0,24.3,0.13,110,50,24,0,0,0,0,98.5,0,1000.3,239,1.6,136
,,,,,,,,,,,,,,,,,,,
2014,11,15,21,0,24.3,0.13,117,50.5,24,0,0,0,0,98.2,0,1000.3,240,1.6,150
,,,,,,,,,,,,,,,,,,,
2014,11,15,22,0,24.6,0.13,136,49.3,24.1,0,0,0,0,97.3,0,999.7,239,1.6,162
,,,,,,,,,,,,,,,,,,,
2014,11,15,23,0,24.8,0.13,-172,15.4,24.2,0,0,0,0,96.4,0,999.1,239,1.5,167
,,,,,,,,,,,,,,,,,,,
2014,11,16,0,0,24.8,0.14,-129,50.8,24.2,0,0,0,0,96.5,0,998.5,239,1.6,159
,,,,,,,,,,,,,,,,,,,
2014,11,16,1,0,24.6,0.14,-114,50,24.2,0,0,0,0,97.6,0,997.9,241,1.6,147
,,,,,,,,,,,,,,,,,,,
2014,11,16,2,0,24.4,0.14,-109,6.5,24.2,0,0,0,0,98.8,0,997.3,243,1.7,133
,,,,,,,,,,,,,,,,,,,
2014,11,16,3,0,24.3,0.14,-107,0,24.2,0,0,0,0,99.4,0,997.1,243,1.8,119
,,,,,,,,,,,,,,,,,,,
2014,11,16,4,0,24.2,0.14,-107,0,24.1,0,0,0,0,99.4,0,997.3,243,1.8,104
,,,,,,,,,,,,,,,,,,,
2014,11,16,5,0,24.1,0.14,-109,1.2,24,10,25,2,13,99.4,0,997.6,242,1.9,90
,,,,,,,,,,,,,,,,,,,
2014,11,16,6,0,24.4,0.14,-111,0,24.1,82,302,78,162,97.9,0,997.9,241,2,76
,,,,,,,,,,,,,,,,,,,
2014,11,16,7,0,25.1,0.14,-115,0,24.2,142,527,246,389,95,0,998.4,241,2.1,62
,,,,,,,,,,,,,,,,,,,
2014,11,16,8,0,25.7,0.14,-121,0.2,24.3,183,638,417,600,92.2,0,998.9,240,2.3,49
,,,,,,,,,,,,,,,,,,,
2014,11,16,9,0,26.5,0.14,-133,13.6,24.6,381,355,278,659,89.4,0,999,238,2.2,37
,,,,,,,,,,,,,,,,,,,
2014,11,16,10,0,27.5,0.14,-153,8.4,25.1,355,493,435,792,86.5,0,998.6,235,2,28
,,,,,,,,,,,,,,,,,,,
2014,11,16,11,0,28.5,0.14,176,16.6,25.5,478,291,262,740,83.8,0,998.2,231,1.8,25
,,,,,,,,,,,,,,,,,,,
2014,11,16,12,0,28.4,0.14,147,14.4,25.5,428,334,291,720,84.2,0,997.7,233,1.7,30
,,,,,,,,,,,,,,,,,,,
2014,11,16,13,0,27.3,0.14,129,32.7,25.1,478,7,5,485,87.9,0,997.2,240,1.7,40
,,,,,,,,,,,,,,,,,,,
2014,11,16,14,0,26.1,0.14,119,55.2,24.7,245,0,0,245,91.8,0,996.8,247,1.8,53
,,,,,,,,,,,,,,,,,,,
2014,11,16,15,0,25.3,0.14,114,71.6,24.3,91,0,0,91,94.4,0,996.9,250,1.7,66
,,,,,,,,,,,,,,,,,,,
2014,11,16,16,0,24.9,0.14,110,63.6,24.1,33,0,0,33,95.5,0,997.5,247,1.6,80
,,,,,,,,,,,,,,,,,,,
2014,11,16,17,0,24.5,0.14,108,0.9,23.9,2,0,0,2,96.6,0,998.1,245,1.5,94
,,,,,,,,,,,,,,,,,,,
2014,11,16,18,0,24.2,0.14,107,0,23.7,0,0,0,0,97.4,0,998.7,237,1.4,108
,,,,,,,,,,,,,,,,,,,
2014,11,16,19,0,23.9,0.14,108,0,23.6,0,0,0,0,98,0,999.5,225,1.5,122
,,,,,,,,,,,,,,,,,,,
2014,11,16,20,0,23.6,0.14,110,0,23.4,0,0,0,0,98.5,0,1000.2,215,1.7,136
,,,,,,,,,,,,,,,,,,,
2014,11,16,21,0,23.8,0.14,117,0,23.5,0,0,0,0,98.5,0,1000.2,215,1.6,150
,,,,,,,,,,,,,,,,,,,
2014,11,16,22,0,24.3,0.14,137,26.7,23.9,0,0,0,0,97.8,0,999.4,224,1.4,162
,,,,,,,,,,,,,,,,,,,
2014,11,16,23,0,24.8,0.14,-172,50,24.3,0,0,0,0,97.1,0,998.7,235,1.3,167
,,,,,,,,,,,,,,,,,,,
2014,11,17,0,0,25,0.14,-129,49.9,24.5,0,0,0,0,97.2,0,998.2,241,1.3,159
,,,,,,,,,,,,,,,,,,,
2014,11,17,1,0,24.8,0.14,-115,23.4,24.5,0,0,0,0,98.1,0,997.8,242,1.5,147
,,,,,,,,,,,,,,,,,,,
2014,11,17,2,0,24.7,0.14,-110,0,24.5,0,0,0,0,99,0,997.5,242,1.6,133
,,,,,,,,,,,,,,,,,,,
2014,11,17,3,0,24.6,0.14,-108,0,24.5,0,0,0,0,99.3,0,997.5,241,1.7,119
,,,,,,,,,,,,,,,,,,,
2014,11,17,4,0,24.6,0.14,-108,0.8,24.4,0,0,0,0,99,0,997.9,240,1.6,104
,,,,,,,,,,,,,,,,,,,
2014,11,17,5,0,24.6,0.14,-109,25.8,24.3,10,0,0,10,98.7,0,998.3,239,1.6,90
,,,,,,,,,,,,,,,,,,,
2014,11,17,6,0,24.9,0.14,-111,17.6,24.3,112,0,0,112,96.6,0,998.7,239,1.6,76
,,,,,,,,,,,,,,,,,,,
2014,11,17,7,0,25.6,0.14,-115,24.4,24.4,264,9,3,269,93.1,0,999,239,1.9,62
,,,,,,,,,,,,,,,,,,,
2014,11,17,8,0,26.2,0.14,-122,18.7,24.4,341,183,129,470,89.6,0,999.4,240,2.1,49
,,,,,,,,,,,,,,,,,,,
2014,11,17,9,0,27,0.14,-133,6.4,24.6,333,451,354,688,86.7,0,999.2,237,1.8,37
,,,,,,,,,,,,,,,,,,,
2014,11,17,10,0,27.8,0.14,-154,15.1,24.9,469,276,241,710,84.1,0,998.5,226,1.1,28
,,,,,,,,,,,,,,,,,,,
2014,11,17,11,0,28.7,0.14,176,24.9,25.2,547,112,102,649,81.7,0,997.7,183,0.5,26
,,,,,,,,,,,,,,,,,,,
2014,11,17,12,0,28.6,0.14,147,22.3,25.2,497,154,132,631,82,0,997.2,160,0.4,30
,,,,,,,,,,,,,,,,,,,
2014,11,17,13,0,27.6,0.14,130,25,24.8,463,74,57,521,85.1,0,996.7,207,0.5,40
,,,,,,,,,,,,,,,,,,,
2014,11,17,14,0,26.6,0.14,120,51.2,24.5,250,0,0,251,88.3,0,996.2,231,0.8,53
,,,,,,,,,,,,,,,,,,,
2014,11,17,15,0,25.7,0.14,114,73.5,24.1,85,0,0,85,90.9,0,996.3,226,0.9,66
,,,,,,,,,,,,,,,,,,,
2014,11,17,16,0,25.1,0.14,110,64.7,23.8,28,0,0,28,92.9,0,997,205,1.1,80
,,,,,,,,,,,,,,,,,,,
2014,11,17,17,0,24.4,0.14,109,52.6,23.5,0,0,0,0,95,0,997.7,190,1.3,94
,,,,,,,,,,,,,,,,,,,
2014,11,17,18,0,24,0.14,108,68.4,23.4,0,0,0,0,96.3,0,998.5,186,1.4,108
,,,,,,,,,,,,,,,,,,,
2014,11,17,19,0,23.9,0.14,108,69.1,23.3,0,0,0,0,96.8,0,999.4,189,1.3,122
,,,,,,,,,,,,,,,,,,,
2014,11,17,20,0,23.8,0.14,111,69.8,23.3,0,0,0,0,97.3,0,1000.2,192,1.3,136
,,,,,,,,,,,,,,,,,,,
2014,11,17,21,0,23.8,0.14,117,70,23.3,0,0,0,0,97.4,0,1000.5,204,1.3,150
,,,,,,,,,,,,,,,,,,,
2014,11,17,22,0,23.9,0.14,137,76.9,23.4,0,0,0,0,97,0,1000.3,219,1.6,162
,,,,,,,,,,,,,,,,,,,
2014,11,17,23,0,24,0.14,-172,81.5,23.5,0,0,0,0,96.6,0,1000.1,229,1.9,167
,,,,,,,,,,,,,,,,,,,
2014,11,18,0,0,24,0.14,-130,82.6,23.5,0,0,0,0,96.5,0,999.8,232,2.1,159
,,,,,,,,,,,,,,,,,,,
2014,11,18,1,0,23.9,0.14,-115,82.7,23.4,0,0,0,0,96.6,0,999.5,232,1.9,147
,,,,,,,,,,,,,,,,,,,
2014,11,18,2,0,23.8,0.14,-110,83.6,23.3,0,0,0,0,96.7,0,999.2,231,1.8,133
,,,,,,,,,,,,,,,,,,,
2014,11,18,3,0,23.8,0.14,-108,82.6,23.2,0,0,0,0,96.7,0,999.2,228,1.7,119
,,,,,,,,,,,,,,,,,,,
2014,11,18,4,0,23.7,0.14,-108,72.7,23.2,0,0,0,0,96.6,0,999.6,223,1.7,104
,,,,,,,,,,,,,,,,,,,
2014,11,18,5,0,23.7,0.14,-109,57.9,23.1,5,0,0,5,96.5,0,999.9,218,1.7,90
,,,,,,,,,,,,,,,,,,,
2014,11,18,6,0,24,0.14,-111,47.6,23.1,70,0,0,70,94.9,0,1000.3,216,1.7,76
,,,,,,,,,,,,,,,,,,,
2014,11,18,7,0,24.6,0.14,-115,56.6,23.2,155,0,0,155,92.1,0,1000.9,218,1.6,63
,,,,,,,,,,,,,,,,,,,
2014,11,18,8,0,25.1,0.14,-122,27.9,23.2,343,93,60,402,89.3,0,1001.5,220,1.6,49
,,,,,,,,,,,,,,,,,,,
2014,11,18,9,0,26.1,0.14,-133,53.5,23.8,337,0,0,337,87.2,0,1001.4,222,1.4,38
,,,,,,,,,,,,,,,,,,,
2014,11,18,10,0,27.4,0.14,-154,39.8,24.8,493,0,0,493,85.7,0,1000.8,225,0.9,29
,,,,,,,,,,,,,,,,,,,
2014,11,18,11,0,28.7,0.14,176,10.6,25.8,431,354,319,750,84.3,0,1000.1,233,0.5,26
,,,,,,,,,,,,,,,,,,,
2014,11,18,12,0,28.6,0.14,148,2.2,25.9,346,496,427,774,85.7,0,999.5,256,0.2,31
,,,,,,,,,,,,,,,,,,,
2014,11,18,13,0,27,0.14,130,2,25.2,309,462,352,662,90,0,999,295,0.1,40
,,,,,,,,,,,,,,,,,,,
2014,11,18,14,0,25.5,0.14,120,31.7,24.5,289,105,66,356,94.6,0,998.5,352,0.2,53
,,,,,,,,,,,,,,,,,,,
2014,11,18,15,0,24.5,0.14,114,76.2,24.1,69,0,0,69,97.4,0,998.7,16,0.2,66
,,,,,,,,,,,,,,,,,,,
2014,11,18,16,0,24.2,0.14,111,60.1,23.9,35,0,0,35,98.2,0,999.4,28,0.3,80
,,,,,,,,,,,,,,,,,,,
2014,11,18,17,0,23.9,0.14,109,68.8,23.7,0,0,0,0,99,0,1000.2,35,0.4,94
,,,,,,,,,,,,,,,,,,,
2014,11,18,18,0,23.6,0.14,108,86.2,23.6,0,0,0,0,99.5,0,1000.9,52,0.4,108
,,,,,,,,,,,,,,,,,,,
2014,11,18,19,0,23.5,0.14,109,81.7,23.5,0,0,0,0,99.7,0,1001.6,93,0.3,122
,,,,,,,,,,,,,,,,,,,
2014,11,18,20,0,23.5,0.14,111,82,23.4,0,0,0,0,99.9,0,1002.2,126,0.5,136
,,,,,,,,,,,,,,,,,,,
2014,11,18,21,0,23.5,0.14,118,81.1,23.4,0,0,0,0,99.6,0,1002.2,150,0.7,150
,,,,,,,,,,,,,,,,,,,
2014,11,18,22,0,23.7,0.14,138,19.3,23.5,0,0,0,0,98.8,0,1001.7,168,1,162
,,,,,,,,,,,,,,,,,,,
2014,11,18,23,0,23.8,0.14,-173,76.9,23.5,0,0,0,0,98,0,1001.1,177,1.3,166
,,,,,,,,,,,,,,,,,,,
2014,11,19,0,0,23.9,0.14,-131,83,23.6,0,0,0,0,97.9,0,1000.5,182,1.4,159
,,,,,,,,,,,,,,,,,,,
2014,11,19,1,0,24,0.14,-116,83,23.8,0,0,0,0,98.5,0,1000,188,1.1,147
,,,,,,,,,,,,,,,,,,,
2014,11,19,2,0,24.1,0.14,-110,88.3,23.9,0,0,0,0,99.1,0,999.5,195,0.9,133
,,,,,,,,,,,,,,,,,,,
2014,11,19,3,0,24.1,0.14,-108,71.4,24,0,0,0,0,99.4,0,999.5,203,0.9,119
,,,,,,,,,,,,,,,,,,,
2014,11,19,4,0,24,0.14,-108,68.8,23.9,0,0,0,0,99.4,0,999.9,208,0.9,105
,,,,,,,,,,,,,,,,,,,
2014,11,19,5,0,23.9,0.14,-109,62.3,23.8,4,0,0,4,99.4,0,1000.3,213,0.9,90
,,,,,,,,,,,,,,,,,,,
2014,11,19,6,0,24.2,0.14,-112,9.4,23.8,89,183,52,141,98.1,0,1000.8,215,0.8,76
,,,,,,,,,,,,,,,,,,,
2014,11,19,7,0,24.7,0.14,-116,0,23.9,154,467,216,371,95.6,0,1001.4,215,0.8,63
,,,,,,,,,,,,,,,,,,,
2014,11,19,8,0,25.2,0.14,-122,0,24,194,600,389,584,93.1,0,1002,215,0.8,50
,,,,,,,,,,,,,,,,,,,
2014,11,19,9,0,26.2,0.14,-134,5.4,24.4,260,588,458,719,89.8,0,1002,217,0.6,38
,,,,,,,,,,,,,,,,,,,
2014,11,19,10,0,27.9,0.14,-154,25.7,25.3,528,130,112,641,85.8,0,1001.4,225,0.2,29
,,,,,,,,,,,,,,,,,,,
2014,11,19,11,0,29.5,0.14,176,25.2,26.1,538,141,127,666,82,0,1000.7,6,0.1,26
,,,,,,,,,,,,,,,,,,,
2014,11,19,12,0,29.4,0.14,148,36.7,26,528,4,3,532,81.9,0,1000.2,16,0.2,31
,,,,,,,,,,,,,,,,,,,
2014,11,19,13,0,27.7,0.14,130,39.9,25,433,0,0,433,85.4,0,999.7,360,0.1,41
,,,,,,,,,,,,,,,,,,,
2014,11,19,14,0,26,0.14,120,66.5,24.1,191,0,0,191,89.2,0,999.1,304,0.1,53
,,,,,,,,,,,,,,,,,,,
2014,11,19,15,0,24.9,0.14,114,94.6,23.6,17,0,0,17,92.3,0,999.2,247,0.2,66
,,,,,,,,,,,,,,,,,,,
2014,11,19,16,0,24.5,0.14,111,78.4,23.6,15,0,0,15,94.6,0,999.8,234,0.3,80
,,,,,,,,,,,,,,,,,,,
