PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,Time,WindDirection10m,WindSpeed10m,Zenith
2015-01-30T08:00:00Z,2015-01-30T07:00:00Z,PT60M,24.9,0.13,-112,7.3,23.7,158,265,107,265,277,444,44.0,93.1,0.0,1000.7,2015-01-30T08:00:00Z,227,1.2,69
2015-01-30T09:00:00Z,2015-01-30T08:00:00Z,PT60M,25.4,0.13,-117,16.0,23.7,314,192,99,414,423,517,43.7,90.4,0.0,1001.2,2015-01-30T09:00:00Z,228,1.2,55
2015-01-30T10:00:00Z,2015-01-30T09:00:00Z,PT60M,26.0,0.13,-126,30.2,23.9,421,57,45,467,469,478,43.7,87.8,0.0,1001.3,2015-01-30T10:00:00Z,229,1.2,42
2015-01-30T11:00:00Z,2015-01-30T10:00:00Z,PT60M,26.9,0.13,-142,13.7,24.3,513,197,168,683,693,699,43.9,85.4,0.0,1001.0,2015-01-30T11:00:00Z,229,1.3,32
2015-01-30T12:00:00Z,2015-01-30T11:00:00Z,PT60M,27.8,0.13,-169,13.7,24.7,546,208,188,734,745,737,44.2,83.1,0.0,1000.7,2015-01-30T12:00:00Z,229,1.4,25
2015-01-30T13:00:00Z,2015-01-30T12:00:00Z,PT60M,27.9,0.13,159,16.7,24.9,591,105,95,685,690,688,44.1,83.3,0.0,1000.2,2015-01-30T13:00:00Z,231,1.5,27
2015-01-30T14:00:00Z,2015-01-30T13:00:00Z,PT60M,27.4,0.13,136,19.6,24.8,511,97,82,593,597,602,43.8,86.1,0.0,999.5,2015-01-30T14:00:00Z,234,1.6,35
2015-01-30T15:00:00Z,2015-01-30T14:00:00Z,PT60M,26.8,0.13,123,35.4,24.8,376,0,0,376,375,376,43.5,89.0,0.0,998.7,2015-01-30T15:00:00Z,237,1.8,46
2015-01-30T16:00:00Z,2015-01-30T15:00:00Z,PT60M,26.2,0.13,115,65.6,24.7,143,0,0,143,142,143,43.4,91.5,0.0,998.6,2015-01-30T16:00:00Z,238,1.8,60
2015-01-30T17:00:00Z,2015-01-30T16:00:00Z,PT60M,25.5,0.13,111,82.8,24.4,32,0,0,32,32,32,43.5,93.7,0.0,999.1,2015-01-30T17:00:00Z,237,1.7,73
2015-01-30T18:00:00Z,2015-01-30T17:00:00Z,PT60M,24.8,0.13,108,30.8,24.1,7,0,0,7,7,7,43.6,95.9,0.0,999.6,2015-01-30T18:00:00Z,237,1.6,87
2015-01-30T19:00:00Z,2015-01-30T18:00:00Z,PT60M,24.3,0.13,107,0.0,23.9,0,0,0,0,0,0,43.1,97.3,0.0,1000.2,2015-01-30T19:00:00Z,240,1.6,101
2015-01-30T20:00:00Z,2015-01-30T19:00:00Z,PT60M,24.0,0.13,107,0.0,23.7,0,0,0,0,0,0,42.1,97.9,0.0,1000.8,2015-01-30T20:00:00Z,245,1.6,116
2015-01-30T21:00:00Z,2015-01-30T20:00:00Z,PT60M,23.8,0.13,108,0.0,23.5,0,0,0,0,0,0,41.0,98.5,0.0,1001.5,2015-01-30T21:00:00Z,251,1.7,130
2015-01-30T22:00:00Z,2015-01-30T21:00:00Z,PT60M,23.8,0.13,112,0.0,23.6,0,0,0,0,0,0,40.7,98.6,0.0,1001.6,2015-01-30T22:00:00Z,251,1.7,144
2015-01-30T23:00:00Z,2015-01-30T22:00:00Z,PT60M,24.3,0.13,123,0.0,24.0,0,0,0,0,0,0,41.1,98.2,0.0,1001.4,2015-01-30T23:00:00Z,248,1.8,157
2015-01-31T00:00:00Z,2015-01-30T23:00:00Z,PT60M,24.7,0.13,160,0.0,24.3,0,0,0,0,0,0,41.5,97.8,0.0,1001.1,2015-01-31T00:00:00Z,245,1.8,167
2015-01-31T01:00:00Z,2015-01-31T00:00:00Z,PT60M,24.7,0.14,-143,0.0,24.4,0,0,0,0,0,0,41.3,97.9,0.0,1000.7,2015-01-31T01:00:00Z,247,1.7,165
2015-01-31T02:00:00Z,2015-01-31T01:00:00Z,PT60M,24.4,0.14,-118,27.2,24.2,0,0,0,0,0,0,40.6,98.5,0.0,1000.2,2015-01-31T02:00:00Z,254,1.6,153
2015-01-31T03:00:00Z,2015-01-31T02:00:00Z,PT60M,24.1,0.14,-110,39.4,24.0,0,0,0,0,0,0,39.9,99.1,0.0,999.7,2015-01-31T03:00:00Z,262,1.5,139
2015-01-31T04:00:00Z,2015-01-31T03:00:00Z,PT60M,24.0,0.14,-107,0.4,23.9,0,0,0,0,0,0,39.4,99.4,0.0,999.6,2015-01-31T04:00:00Z,267,1.5,125
2015-01-31T05:00:00Z,2015-01-31T04:00:00Z,PT60M,24.0,0.14,-107,0.0,23.9,0,0,0,0,0,0,39.2,99.4,0.0,999.8,2015-01-31T05:00:00Z,270,1.4,111
2015-01-31T06:00:00Z,2015-01-31T05:00:00Z,PT60M,24.0,0.14,-107,0.0,23.9,0,0,0,0,0,0,39.1,99.4,0.0,1000.0,2015-01-31T06:00:00Z,273,1.3,97
2015-01-31T07:00:00Z,2015-01-31T06:00:00Z,PT60M,24.2,0.14,-109,12.5,24.0,47,0,0,47,47,47,39.2,98.7,0.0,1000.4,2015-01-31T07:00:00Z,274,1.3,83
2015-01-31T08:00:00Z,2015-01-31T07:00:00Z,PT60M,24.6,0.14,-112,11.0,24.1,176,88,38,214,218,273,39.6,97.3,0.0,1001.0,2015-01-31T08:00:00Z,273,1.4,69
2015-01-31T09:00:00Z,2015-01-31T08:00:00Z,PT60M,24.9,0.14,-117,0.0,24.2,260,347,201,461,478,621,40.0,95.9,0.0,1001.6,2015-01-31T09:00:00Z,271,1.5,55
2015-01-31T10:00:00Z,2015-01-31T09:00:00Z,PT60M,25.9,0.14,-126,8.4,24.2,413,255,188,600,613,665,40.5,90.2,0.0,1001.7,2015-01-31T10:00:00Z,270,1.5,42
2015-01-31T11:00:00Z,2015-01-31T10:00:00Z,PT60M,27.6,0.14,-142,4.4,24.0,427,387,330,757,777,790,41.1,81.0,0.0,1001.3,2015-01-31T11:00:00Z,269,1.5,31
2015-01-31T12:00:00Z,2015-01-31T11:00:00Z,PT60M,29.2,0.14,-169,11.5,23.8,528,244,219,749,761,752,41.7,72.9,0.0,1000.9,2015-01-31T12:00:00Z,267,1.5,25
2015-01-31T13:00:00Z,2015-01-31T12:00:00Z,PT60M,29.5,0.14,159,7.9,23.9,501,302,270,771,787,779,42.3,71.7,0.0,1000.4,2015-01-31T13:00:00Z,264,1.5,26
2015-01-31T14:00:00Z,2015-01-31T13:00:00Z,PT60M,28.5,0.14,135,15.8,24.1,523,118,99,622,627,637,42.9,77.1,0.0,999.7,2015-01-31T14:00:00Z,259,1.6,35
2015-01-31T15:00:00Z,2015-01-31T14:00:00Z,PT60M,27.5,0.14,122,11.2,24.3,413,150,101,515,522,568,43.5,82.9,0.0,998.9,2015-01-31T15:00:00Z,254,1.6,46
2015-01-31T16:00:00Z,2015-01-31T15:00:00Z,PT60M,26.7,0.14,115,1.3,24.4,246,256,130,376,389,521,43.9,87.3,0.0,998.9,2015-01-31T16:00:00Z,252,1.7,59
2015-01-31T17:00:00Z,2015-01-31T16:00:00Z,PT60M,26.1,0.14,111,1.6,24.3,129,118,39,168,173,251,44.1,90.0,0.0,999.4,2015-01-31T17:00:00Z,250,1.8,73
2015-01-31T18:00:00Z,2015-01-31T17:00:00Z,PT60M,25.5,0.14,108,5.8,24.2,21,1,0,22,22,22,44.3,92.8,0.0,1000.0,2015-01-31T18:00:00Z,249,1.9,87
2015-01-31T19:00:00Z,2015-01-31T18:00:00Z,PT60M,25.0,0.14,107,0.0,24.1,0,0,0,0,0,0,43.9,94.9,0.0,1000.5,2015-01-31T19:00:00Z,249,1.9,101
2015-01-31T20:00:00Z,2015-01-31T19:00:00Z,PT60M,24.6,0.14,107,0.0,23.9,0,0,0,0,0,0,43.0,96.2,0.0,1001.0,2015-01-31T20:00:00Z,249,1.8,116
2015-01-31T21:00:00Z,2015-01-31T20:00:00Z,PT60M,24.2,0.14,108,0.0,23.8,0,0,0,0,0,0,42.0,97.5,0.0,1001.5,2015-01-31T21:00:00Z,249,1.8,130
2015-01-31T22:00:00Z,2015-01-31T21:00:00Z,PT60M,24.2,0.14,112,0.0,23.8,0,0,0,0,0,0,40.9,97.8,0.0,1001.5,2015-01-31T22:00:00Z,251,1.7,144
2015-01-31T23:00:00Z,2015-01-31T22:00:00Z,PT60M,24.5,0.14,123,27.5,24.0,0,0,0,0,0,0,39.7,96.9,0.0,1001.0,2015-01-31T23:00:00Z,255,1.6,157
2015-02-01T00:00:00Z,2015-01-31T23:00:00Z,PT60M,24.9,0.14,159,51.1,24.2,0,0,0,0,0,0,38.4,96.0,0.0,1000.5,2015-02-01T00:00:00Z,259,1.5,167
2018-02-01T01:00:00Z,2018-02-01T00:00:00Z,PT60M,23.3,0.13,-142,0.0,19.0,0,0,0,0,0,0,20.4,77.0,0.0,996.2,2018-02-01T01:00:00Z,237,2.0,165
2018-02-01T02:00:00Z,2018-02-01T01:00:00Z,PT60M,22.5,0.13,-118,0.0,18.8,0,0,0,0,0,0,21.3,79.8,0.0,996.0,2018-02-01T02:00:00Z,243,1.8,153
2018-02-01T03:00:00Z,2018-02-01T02:00:00Z,PT60M,21.7,0.13,-110,0.0,18.7,0,0,0,0,0,0,22.2,82.8,0.0,995.7,2018-02-01T03:00:00Z,251,1.5,139
2018-02-01T04:00:00Z,2018-02-01T03:00:00Z,PT60M,21.2,0.13,-107,0.0,18.7,0,0,0,0,0,0,23.2,85.7,0.0,995.8,2018-02-01T04:00:00Z,265,1.4,125
2018-02-01T05:00:00Z,2018-02-01T04:00:00Z,PT60M,20.8,0.13,-106,0.0,18.8,0,0,0,0,0,0,24.3,88.3,0.0,996.3,2018-02-01T05:00:00Z,283,1.4,111
2018-02-01T06:00:00Z,2018-02-01T05:00:00Z,PT60M,20.5,0.13,-107,0.0,19.0,0,0,0,0,0,0,25.3,91.0,0.0,996.8,2018-02-01T06:00:00Z,300,1.5,97
2018-02-01T07:00:00Z,2018-02-01T06:00:00Z,PT60M,21.5,0.13,-109,1.2,19.3,44,0,0,44,43,44,26.1,87.2,0.0,997.4,2018-02-01T07:00:00Z,307,1.4,83
2018-02-01T08:00:00Z,2018-02-01T07:00:00Z,PT60M,23.9,0.13,-112,9.3,19.8,159,0,0,159,159,160,26.7,77.9,0.0,998.0,2018-02-01T08:00:00Z,309,1.1,69
2018-02-01T09:00:00Z,2018-02-01T08:00:00Z,PT60M,26.3,0.13,-117,1.5,20.3,302,81,49,351,355,388,27.2,69.6,0.0,998.7,2018-02-01T09:00:00Z,312,0.7,55
2018-02-01T10:00:00Z,2018-02-01T09:00:00Z,PT60M,28.6,0.13,-125,0.0,19.8,396,194,145,541,550,589,26.9,59.2,0.0,998.6,2018-02-01T10:00:00Z,333,0.5,42
2018-02-01T11:00:00Z,2018-02-01T10:00:00Z,PT60M,30.7,0.13,-141,0.0,18.4,457,255,217,675,688,697,25.8,47.8,0.0,997.8,2018-02-01T11:00:00Z,18,0.5,31
2018-02-01T12:00:00Z,2018-02-01T11:00:00Z,PT60M,32.8,0.13,-169,0.0,16.9,477,298,270,749,764,752,24.6,38.7,0.0,997.0,2018-02-01T12:00:00Z,46,0.7,25
2018-02-01T13:00:00Z,2018-02-01T12:00:00Z,PT60M,34.0,0.13,158,0.0,15.3,448,353,317,765,784,774,24.0,32.7,0.0,996.1,2018-02-01T13:00:00Z,60,0.7,26
2018-02-01T14:00:00Z,2018-02-01T13:00:00Z,PT60M,34.4,0.13,135,0.0,13.7,405,349,288,693,710,737,24.0,28.8,0.0,995.1,2018-02-01T14:00:00Z,85,0.5,34
2018-02-01T15:00:00Z,2018-02-01T14:00:00Z,PT60M,34.7,0.13,122,0.0,12.1,336,311,216,551,568,649,23.9,25.4,0.0,994.2,2018-02-01T15:00:00Z,126,0.5,46
2018-02-01T16:00:00Z,2018-02-01T15:00:00Z,PT60M,34.0,0.13,115,1.6,12.0,246,218,114,361,373,483,24.2,26.3,0.0,993.9,2018-02-01T16:00:00Z,175,0.7,59
2018-02-01T17:00:00Z,2018-02-01T16:00:00Z,PT60M,32.1,0.13,111,2.3,13.2,134,74,24,158,161,209,24.7,31.8,0.0,994.4,2018-02-01T17:00:00Z,198,1.3,73
2018-02-01T18:00:00Z,2018-02-01T17:00:00Z,PT60M,30.2,0.13,108,0.0,14.5,23,6,0,24,24,25,25.3,38.5,0.0,994.9,2018-02-01T18:00:00Z,207,1.9,87
2018-02-01T19:00:00Z,2018-02-01T18:00:00Z,PT60M,28.7,0.13,107,0.0,15.8,0,0,0,0,0,0,25.9,45.6,0.0,995.5,2018-02-01T19:00:00Z,210,2.3,101
2018-02-01T20:00:00Z,2018-02-01T19:00:00Z,PT60M,27.5,0.13,106,0.0,17.1,0,0,0,0,0,0,26.7,53.0,0.0,996.2,2018-02-01T20:00:00Z,214,2.3,116
2018-02-01T21:00:00Z,2018-02-01T20:00:00Z,PT60M,26.4,0.13,107,0.0,18.4,0,0,0,0,0,0,27.4,61.4,0.0,996.8,2018-02-01T21:00:00Z,217,2.4,130
2018-02-01T22:00:00Z,2018-02-01T21:00:00Z,PT60M,25.7,0.13,111,0.0,19.6,0,0,0,0,0,0,28.5,69.0,0.0,997.2,2018-02-01T22:00:00Z,220,2.4,144
2018-02-01T23:00:00Z,2018-02-01T22:00:00Z,PT60M,25.4,0.13,122,0.0,20.7,0,0,0,0,0,0,29.8,75.1,0.0,997.2,2018-02-01T23:00:00Z,223,2.3,157
2018-02-02T00:00:00Z,2018-02-01T23:00:00Z,PT60M,25.1,0.13,158,0.0,21.8,0,0,0,0,0,0,31.0,81.6,0.0,997.3,2018-02-02T00:00:00Z,226,2.2,167
2018-02-02T01:00:00Z,2018-02-02T00:00:00Z,PT60M,24.7,0.13,-142,0.0,22.4,0,0,0,0,0,0,31.8,87.0,0.0,997.1,2018-02-02T01:00:00Z,228,2.0,165
2018-02-02T02:00:00Z,2018-02-02T01:00:00Z,PT60M,24.1,0.13,-117,0.0,22.6,0,0,0,0,0,0,32.2,91.2,0.0,996.9,2018-02-02T02:00:00Z,228,1.7,153
2018-02-02T03:00:00Z,2018-02-02T02:00:00Z,PT60M,23.5,0.13,-109,0.0,22.7,0,0,0,0,0,0,32.5,95.5,0.0,996.6,2018-02-02T03:00:00Z,228,1.5,140
2018-02-02T04:00:00Z,2018-02-02T03:00:00Z,PT60M,23.2,0.13,-107,0.0,22.8,0,0,0,0,0,0,32.5,97.9,0.0,996.6,2018-02-02T04:00:00Z,225,1.2,125
2018-02-02T05:00:00Z,2018-02-02T04:00:00Z,PT60M,23.1,0.13,-106,0.0,22.8,0,0,0,0,0,0,32.3,98.3,0.0,996.8,2018-02-02T05:00:00Z,216,0.9,111
2018-02-02T06:00:00Z,2018-02-02T05:00:00Z,PT60M,23.0,0.13,-107,0.0,22.8,0,0,0,0,0,0,32.0,98.6,0.0,997.0,2018-02-02T06:00:00Z,199,0.6,97
2018-02-02T07:00:00Z,2018-02-02T06:00:00Z,PT60M,23.6,0.13,-108,14.1,22.8,40,0,0,40,40,40,32.0,95.0,0.0,997.4,2018-02-02T07:00:00Z,187,0.5,83
2018-02-02T08:00:00Z,2018-02-02T07:00:00Z,PT60M,24.9,0.13,-111,10.2,22.7,170,43,19,189,191,219,32.3,88.1,0.0,998.0,2018-02-02T08:00:00Z,191,0.6,69
2018-02-02T09:00:00Z,2018-02-02T08:00:00Z,PT60M,26.1,0.13,-116,0.4,22.7,283,203,116,399,408,499,32.7,81.6,0.0,998.5,2018-02-02T09:00:00Z,194,0.7,55
2018-02-02T10:00:00Z,2018-02-02T09:00:00Z,PT60M,27.8,0.13,-125,3.0,22.3,422,108,81,504,509,529,33.9,72.0,0.0,998.4,2018-02-02T10:00:00Z,195,0.8,42
2018-02-02T11:00:00Z,2018-02-02T10:00:00Z,PT60M,30.0,0.13,-141,0.0,21.6,473,189,162,636,646,652,35.9,60.6,0.0,997.8,2018-02-02T11:00:00Z,194,0.8,31
2018-02-02T12:00:00Z,2018-02-02T11:00:00Z,PT60M,32.2,0.13,-168,0.0,20.9,501,211,191,694,704,696,38.0,51.1,0.0,997.1,2018-02-02T12:00:00Z,193,0.9,25
2018-02-02T13:00:00Z,2018-02-02T12:00:00Z,PT60M,33.4,0.13,158,0.0,20.2,484,231,207,691,703,697,39.3,46.0,0.0,996.3,2018-02-02T13:00:00Z,194,1.0,26
2018-02-02T14:00:00Z,2018-02-02T13:00:00Z,PT60M,33.6,0.13,135,0.0,19.7,440,212,175,616,626,644,39.8,44.1,0.0,995.4,2018-02-02T14:00:00Z,197,1.2,34
2018-02-02T15:00:00Z,2018-02-02T14:00:00Z,PT60M,33.7,0.13,122,0.0,19.1,364,155,108,473,480,521,40.3,42.3,0.0,994.5,2018-02-02T15:00:00Z,199,1.4,46
2018-02-02T16:00:00Z,2018-02-02T15:00:00Z,PT60M,33.1,0.13,115,0.2,19.1,251,69,37,289,292,327,41.0,43.7,0.0,994.2,2018-02-02T16:00:00Z,203,1.7,59
2018-02-02T17:00:00Z,2018-02-02T16:00:00Z,PT60M,31.8,0.13,110,1.6,19.6,116,0,0,116,116,117,41.8,48.5,0.0,994.6,2018-02-02T17:00:00Z,208,2.2,73
2018-02-02T18:00:00Z,2018-02-02T17:00:00Z,PT60M,30.5,0.13,108,0.6,20.1,18,0,0,18,18,18,42.6,53.9,0.0,995.0,2018-02-02T18:00:00Z,211,2.7,87
2018-02-02T19:00:00Z,2018-02-02T18:00:00Z,PT60M,29.3,0.13,106,0.0,20.7,0,0,0,0,0,0,43.0,59.7,0.0,995.6,2018-02-02T19:00:00Z,215,3.0,101
2018-02-02T20:00:00Z,2018-02-02T19:00:00Z,PT60M,28.4,0.13,106,0.0,21.4,0,0,0,0,0,0,43.2,66.0,0.0,996.5,2018-02-02T20:00:00Z,218,3.0,116
2018-02-02T21:00:00Z,2018-02-02T20:00:00Z,PT60M,27.4,0.13,107,0.0,22.1,0,0,0,0,0,0,43.4,73.0,0.0,997.4,2018-02-02T21:00:00Z,222,3.0,130
2018-02-02T22:00:00Z,2018-02-02T21:00:00Z,PT60M,26.8,0.13,111,0.0,22.7,0,0,0,0,0,0,43.3,78.2,0.0,997.8,2018-02-02T22:00:00Z,224,2.9,144
2018-02-02T23:00:00Z,2018-02-02T22:00:00Z,PT60M,26.7,0.13,121,0.0,23.2,0,0,0,0,0,0,43.0,81.2,0.0,997.7,2018-02-02T23:00:00Z,225,2.6,158
2018-02-03T00:00:00Z,2018-02-02T23:00:00Z,PT60M,26.6,0.13,158,0.0,23.7,0,0,0,0,0,0,42.6,84.2,0.0,997.6,2018-02-03T00:00:00Z,227,2.4,168
2018-02-03T01:00:00Z,2018-02-03T00:00:00Z,PT60M,26.2,0.13,-141,0.0,23.7,0,0,0,0,0,0,42.5,86.4,0.0,997.5,2018-02-03T01:00:00Z,228,2.1,165
2018-02-03T02:00:00Z,2018-02-03T01:00:00Z,PT60M,25.6,0.13,-116,0.0,23.4,0,0,0,0,0,0,42.5,87.5,0.0,997.2,2018-02-03T02:00:00Z,228,1.9,153
2018-02-03T03:00:00Z,2018-02-03T02:00:00Z,PT60M,25.0,0.13,-109,0.0,23.0,0,0,0,0,0,0,42.5,88.7,0.0,997.0,2018-02-03T03:00:00Z,228,1.7,140
2018-02-03T04:00:00Z,2018-02-03T03:00:00Z,PT60M,24.6,0.13,-106,0.0,22.9,0,0,0,0,0,0,42.3,90.6,0.0,997.1,2018-02-03T04:00:00Z,227,1.6,125
2018-02-03T05:00:00Z,2018-02-03T04:00:00Z,PT60M,24.2,0.13,-106,0.0,23.0,0,0,0,0,0,0,42.0,93.1,0.0,997.4,2018-02-03T05:00:00Z,227,1.6,111
2018-02-03T06:00:00Z,2018-02-03T05:00:00Z,PT60M,23.8,0.13,-106,0.0,23.1,0,0,0,0,0,0,41.6,95.7,0.0,997.8,2018-02-03T06:00:00Z,226,1.6,97
2018-02-03T07:00:00Z,2018-02-03T06:00:00Z,PT60M,24.5,0.13,-108,2.0,23.1,44,0,0,44,44,44,41.1,92.1,0.0,998.1,2018-02-03T07:00:00Z,226,1.4,83
2018-02-03T08:00:00Z,2018-02-03T07:00:00Z,PT60M,26.2,0.13,-111,4.6,23.1,167,37,16,184,186,210,40.4,83.3,0.0,998.4,2018-02-03T08:00:00Z,225,1.0,68
2018-02-03T09:00:00Z,2018-02-03T08:00:00Z,PT60M,27.9,0.13,-116,0.0,23.1,281,187,109,391,400,480,39.7,75.3,0.0,998.7,2018-02-03T09:00:00Z,225,0.6,55
2018-02-03T10:00:00Z,2018-02-03T09:00:00Z,PT60M,29.8,0.13,-125,0.0,22.5,362,289,216,578,593,649,39.2,65.0,0.0,998.5,2018-02-03T10:00:00Z,225,0.3,42
2018-02-03T11:00:00Z,2018-02-03T10:00:00Z,PT60M,32.1,0.13,-140,0.0,21.4,409,353,303,712,730,743,38.7,53.5,0.0,997.8,2018-02-03T11:00:00Z,225,0.1,31
2018-02-03T12:00:00Z,2018-02-03T11:00:00Z,PT60M,34.3,0.13,-168,0.0,20.3,435,369,336,772,791,776,38.3,44.1,0.0,997.2,2018-02-03T12:00:00Z,45,0.2,24
2018-02-03T13:00:00Z,2018-02-03T12:00:00Z,PT60M,35.5,0.13,158,0.0,19.6,454,314,283,737,754,745,38.3,39.4,0.0,996.3,2018-02-03T13:00:00Z,56,0.3,26
2018-02-03T14:00:00Z,2018-02-03T13:00:00Z,PT60M,35.6,0.13,134,0.0,19.1,419,282,234,653,667,690,38.6,38.0,0.0,995.4,2018-02-03T14:00:00Z,73,0.3,34
2018-02-03T15:00:00Z,2018-02-03T14:00:00Z,PT60M,35.8,0.13,121,0.0,18.7,351,229,161,511,522,583,38.9,36.7,0.0,994.4,2018-02-03T15:00:00Z,86,0.4,46
2018-02-03T16:00:00Z,2018-02-03T15:00:00Z,PT60M,35.1,0.13,114,0.2,18.7,251,131,69,321,327,394,39.2,38.0,0.0,994.0,2018-02-03T16:00:00Z,151,0.4,59
2018-02-03T17:00:00Z,2018-02-03T16:00:00Z,PT60M,33.7,0.13,110,6.1,19.1,125,7,2,128,128,133,39.5,42.2,0.0,994.3,2018-02-03T17:00:00Z,194,1.1,73
2018-02-03T18:00:00Z,2018-02-03T17:00:00Z,PT60M,32.3,0.13,107,1.2,19.5,20,0,0,20,20,20,39.8,46.9,0.0,994.6,2018-02-03T18:00:00Z,203,2.0,87
2018-02-03T19:00:00Z,2018-02-03T18:00:00Z,PT60M,31.0,0.13,106,0.0,20.1,0,0,0,0,0,0,40.1,52.4,0.0,995.1,2018-02-03T19:00:00Z,207,2.5,101
2018-02-03T20:00:00Z,2018-02-03T19:00:00Z,PT60M,29.8,0.13,106,0.0,20.8,0,0,0,0,0,0,40.5,58.6,0.0,995.9,2018-02-03T20:00:00Z,212,2.6,116
2018-02-03T21:00:00Z,2018-02-03T20:00:00Z,PT60M,28.7,0.13,107,0.0,21.6,0,0,0,0,0,0,40.8,65.6,0.0,996.6,2018-02-03T21:00:00Z,216,2.7,130
2018-02-03T22:00:00Z,2018-02-03T21:00:00Z,PT60M,27.8,0.13,110,0.0,22.3,0,0,0,0,0,0,39.8,72.1,0.0,996.9,2018-02-03T22:00:00Z,219,2.7,144
2018-02-03T23:00:00Z,2018-02-03T22:00:00Z,PT60M,27.3,0.13,121,0.0,23.1,0,0,0,0,0,0,37.3,77.7,0.0,996.8,2018-02-03T23:00:00Z,221,2.4,158
