N/A,Solcast_site_5.615612_6.401852,N/A,0.0,6.4019,5.6156,116 
Date (MM/DD/YYYY),Time (HH:MM),Dry-bulb (C),Albedo (0-1),Azimuth (degree),cloudopacity (%),Dew-point (C),DHI (W/m^2),DNI (W/m^2),EBH (W/m^2),GHI (W/m^2),GTI fixed tilt (W/m^2),GTI tracking (W/m^2),Lprecip depth (mm),RelativeHumidity (%),SnowDepth (cm),Pressure (mbar),Wdir (degree),Wspd (m/s),Zenith (degree) 
07/06/2015,12:00,28.9,0.12,-9,33.3,25.8,564,69,66,630,625,631,51.1,83.3,0.0,1001.5,221,1.5,17
07/06/2015,13:00,29.0,0.12,33,9.2,25.9,315,573,536,850,823,867,51.0,83.1,0.0,1001.0,216,1.5,20
07/06/2015,14:00,27.7,0.12,55,22.3,25.4,439,242,205,644,631,680,51.1,87.6,0.0,1000.4,213,1.4,31
07/06/2015,15:00,26.4,0.12,63,14.8,25.0,310,367,268,578,559,686,51.1,92.4,0.0,999.7,210,1.3,44
07/06/2015,16:00,25.5,0.12,67,14.2,24.7,230,323,180,411,394,575,51.3,95.5,0.0,999.6,212,1.3,57
07/06/2015,17:00,25.0,0.12,68,18.8,24.4,155,141,39,195,187,277,51.8,96.7,0.0,1000.0,219,1.4,71
07/06/2015,18:00,24.5,0.12,67,38.4,24.2,30,38,7,38,36,51,52.3,97.9,0.0,1000.4,226,1.5,85
07/06/2015,19:00,24.1,0.12,66,69.9,23.9,0,0,0,0,0,0,52.8,98.6,0.0,1000.9,229,1.4,99
07/06/2015,20:00,23.9,0.12,62,78.6,23.7,0,0,0,0,0,0,53.3,98.8,0.0,1001.7,231,1.3,112
07/06/2015,21:00,23.6,0.12,56,71.5,23.5,0,0,0,0,0,0,53.8,99.0,0.0,1002.4,232,1.1,125
07/06/2015,22:00,23.6,0.12,46,64.6,23.4,0,0,0,0,0,0,53.9,98.9,0.0,1002.5,233,1.0,136
07/06/2015,23:00,23.7,0.12,30,76.5,23.4,0,0,0,0,0,0,53.6,98.6,0.0,1002.1,232,1.1,146
07/07/2015,00:00,23.8,0.12,5,82.7,23.5,0,0,0,0,0,0,53.3,98.4,0.0,1001.6,232,1.2,150
07/07/2015,01:00,23.8,0.13,-21,82.2,23.5,0,0,0,0,0,0,53.3,98.4,0.0,1001.2,231,1.3,148
07/07/2015,02:00,23.7,0.13,-41,75.6,23.5,0,0,0,0,0,0,53.6,98.8,0.0,1000.9,231,1.5,140
07/07/2015,03:00,23.6,0.13,-53,69.5,23.5,0,0,0,0,0,0,53.9,99.2,0.0,1000.6,231,1.6,129
07/07/2015,04:00,23.6,0.13,-60,69.4,23.5,0,0,0,0,0,0,54.3,99.4,0.0,1000.6,233,1.6,117
07/07/2015,05:00,23.5,0.13,-65,61.9,23.4,0,0,0,0,0,0,54.7,99.4,0.0,1001.0,237,1.4,104
07/07/2015,06:00,23.5,0.13,-67,62.1,23.4,6,0,0,6,6,6,55.1,99.4,0.0,1001.3,242,1.3,90
07/07/2015,07:00,23.8,0.13,-68,56.0,23.6,68,0,0,68,68,68,55.6,99.0,0.0,1001.6,240,1.1,76
07/07/2015,08:00,24.3,0.13,-68,46.2,24.0,208,0,0,208,208,208,56.1,98.4,0.0,1002.0,226,1.0,63
07/07/2015,09:00,24.9,0.13,-65,57.8,24.5,249,0,0,249,248,249,56.6,97.7,0.0,1002.3,211,1.0,49
07/07/2015,10:00,25.6,0.13,-59,65.7,24.9,264,0,0,264,263,264,57.2,95.8,0.0,1002.5,203,0.8,36
07/07/2015,11:00,26.6,0.13,-44,67.2,25.4,291,0,0,291,290,291,57.9,92.9,0.0,1002.6,204,0.3,24
07/07/2015,12:00,27.6,0.13,-9,68.7,25.8,292,0,0,292,291,292,58.6,90.1,0.0,1002.6,13,0.1,17
07/07/2015,13:00,27.6,0.13,33,57.1,25.5,391,0,0,391,390,391,58.5,88.4,0.0,1002.1,317,0.1,20
07/07/2015,14:00,26.8,0.13,55,53.1,24.5,386,0,0,386,385,386,57.5,87.7,0.0,1001.0,232,0.5,31
07/07/2015,15:00,25.9,0.13,63,48.5,23.6,346,0,0,346,345,346,56.6,86.9,0.0,1000.0,226,1.0,44
07/07/2015,16:00,25.3,0.13,67,31.9,23.1,293,48,23,317,314,348,56.2,87.6,0.0,999.6,225,1.2,57
07/07/2015,17:00,24.9,0.13,68,7.7,23.1,131,317,96,227,210,428,56.3,89.8,0.0,1000.0,225,1.1,71
07/07/2015,18:00,24.6,0.13,68,0.0,23.2,30,144,22,52,44,72,56.5,92.0,0.0,1000.3,225,1.0,85
07/07/2015,19:00,24.3,0.13,66,0.0,23.2,0,0,0,0,0,0,56.4,93.5,0.0,1000.8,225,1.0,99
07/07/2015,20:00,24.1,0.13,62,26.7,23.2,0,0,0,0,0,0,56.1,94.2,0.0,1001.5,225,1.0,112
07/07/2015,21:00,24.0,0.13,56,3.0,23.1,0,0,0,0,0,0,55.9,94.9,0.0,1002.1,225,1.0,125
07/07/2015,22:00,24.0,0.13,47,61.9,23.2,0,0,0,0,0,0,56.0,95.5,0.0,1002.3,229,1.0,137
07/07/2015,23:00,24.2,0.13,30,42.1,23.5,0,0,0,0,0,0,56.3,95.8,0.0,1001.9,236,1.2,146
07/08/2015,00:00,24.4,0.13,5,76.8,23.7,0,0,0,0,0,0,56.7,96.1,0.0,1001.6,241,1.3,150
07/08/2015,01:00,24.4,0.13,-21,82.4,23.8,0,0,0,0,0,0,56.8,96.6,0.0,1001.2,246,1.3,148
07/08/2015,02:00,24.2,0.13,-41,77.6,23.8,0,0,0,0,0,0,56.5,97.2,0.0,1000.9,251,1.2,141
07/08/2015,03:00,24.1,0.13,-53,67.0,23.7,0,0,0,0,0,0,56.3,97.9,0.0,1000.6,257,1.1,130
07/08/2015,04:00,24.0,0.13,-60,66.6,23.7,0,0,0,0,0,0,56.0,98.3,0.0,1000.6,258,1.1,117
07/08/2015,05:00,23.9,0.13,-65,60.0,23.7,0,0,0,0,0,0,55.7,98.5,0.0,1000.9,254,1.1,104
07/08/2015,06:00,23.9,0.13,-67,50.0,23.7,8,0,0,8,8,8,55.4,98.7,0.0,1001.1,249,1.0,90
07/08/2015,07:00,24.1,0.13,-68,40.3,23.8,88,9,3,92,91,100,55.4,98.0,0.0,1001.5,243,0.9,76
07/08/2015,08:00,24.5,0.13,-68,14.3,23.9,219,220,100,320,307,463,55.6,96.5,0.0,1002.0,228,0.7,63
07/08/2015,09:00,24.9,0.13,-65,14.1,24.0,308,305,193,501,484,627,55.9,95.0,0.0,1002.4,203,0.5,49
07/08/2015,10:00,25.9,0.13,-59,45.8,24.5,405,2,2,408,407,409,55.8,92.0,0.0,1002.5,183,0.6,36
07/08/2015,11:00,27.4,0.13,-44,30.4,25.2,497,122,114,612,604,616,55.5,87.6,0.0,1002.1,178,0.7,24
07/08/2015,12:00,29.0,0.13,-9,14.4,25.9,412,399,381,793,773,796,55.2,83.6,0.0,1001.8,175,0.9,17
07/08/2015,13:00,28.9,0.13,33,23.3,25.9,476,236,222,699,687,704,54.9,84.0,0.0,1001.3,175,1.0,20
07/08/2015,14:00,27.3,0.13,55,12.6,25.3,334,451,379,713,691,775,54.7,88.7,0.0,1000.7,175,1.2,31
07/08/2015,15:00,25.7,0.13,63,31.1,24.6,304,215,167,472,461,519,54.4,93.8,0.0,1000.1,176,1.4,44
07/08/2015,16:00,24.7,0.13,67,74.8,24.2,126,0,0,126,126,126,54.5,96.9,0.0,1000.0,182,1.5,57
07/08/2015,17:00,24.3,0.13,68,70.8,23.9,64,0,0,64,63,64,54.8,97.6,0.0,1000.4,194,1.4,71
07/08/2015,18:00,24.0,0.13,68,26.5,23.7,34,2,0,35,34,34,55.1,98.4,0.0,1000.8,207,1.4,85
07/08/2015,19:00,23.7,0.13,66,16.4,23.6,0,0,0,0,0,0,54.9,98.9,0.0,1001.2,219,1.5,99
07/08/2015,20:00,23.6,0.13,62,27.7,23.5,0,0,0,0,0,0,54.3,99.1,0.0,1001.8,230,1.5,112
07/08/2015,21:00,23.6,0.13,56,50.4,23.4,0,0,0,0,0,0,53.7,99.3,0.0,1002.3,241,1.6,125
07/08/2015,22:00,23.8,0.13,47,50.4,23.6,0,0,0,0,0,0,52.8,98.8,0.0,1002.4,245,1.6,137
07/08/2015,23:00,24.3,0.13,30,68.0,23.9,0,0,0,0,0,0,51.6,97.7,0.0,1002.1,244,1.5,146
07/09/2015,00:00,24.7,0.13,5,84.5,24.2,0,0,0,0,0,0,50.4,96.6,0.0,1001.8,242,1.3,151
07/09/2015,01:00,24.8,0.14,-21,83.8,24.2,0,0,0,0,0,0,49.8,96.5,0.0,1001.6,242,1.2,148
07/09/2015,02:00,24.3,0.14,-41,77.0,23.9,0,0,0,0,0,0,49.8,97.4,0.0,1001.5,243,1.1,141
07/09/2015,03:00,23.9,0.14,-53,67.1,23.6,0,0,0,0,0,0,49.8,98.3,0.0,1001.3,245,1.0,130
07/09/2015,04:00,23.7,0.14,-60,69.8,23.5,0,0,0,0,0,0,49.5,98.8,0.0,1001.4,245,1.0,117
07/09/2015,05:00,23.6,0.14,-65,70.9,23.4,0,0,0,0,0,0,48.8,98.8,0.0,1001.5,242,1.0,104
07/09/2015,06:00,23.6,0.14,-67,50.4,23.4,7,0,0,7,7,7,48.1,98.8,0.0,1001.7,239,1.0,90
07/09/2015,07:00,23.9,0.14,-68,60.5,23.5,62,0,0,62,62,62,47.6,97.2,0.0,1001.9,236,1.1,76
07/09/2015,08:00,24.6,0.14,-68,41.4,23.6,224,7,3,228,227,232,47.3,94.1,0.0,1002.0,234,1.4,63
07/09/2015,09:00,25.3,0.14,-65,23.6,23.7,359,153,98,457,448,524,47.0,91.2,0.0,1002.2,232,1.6,49
07/09/2015,10:00,26.3,0.14,-59,31.7,23.7,492,37,30,523,520,531,47.8,85.7,0.0,1002.2,230,1.8,36
07/09/2015,11:00,27.7,0.14,-44,33.8,23.5,572,12,11,583,581,584,49.5,78.2,0.0,1002.0,226,1.7,24
07/09/2015,12:00,29.0,0.14,-9,21.8,23.3,480,259,248,728,714,728,51.3,71.4,0.0,1001.9,222,1.7,17
07/09/2015,13:00,29.3,0.14,33,1.0,23.3,256,694,652,907,876,926,52.4,70.1,0.0,1001.4,223,1.8,20
07/09/2015,14:00,28.6,0.14,55,15.0,23.4,384,353,311,695,678,730,52.8,73.9,0.0,1000.6,227,1.9,31
07/09/2015,15:00,27.8,0.14,64,18.1,23.6,356,256,181,538,523,622,53.2,77.9,0.0,999.8,231,2.1,44
07/09/2015,16:00,27.1,0.14,67,45.7,23.7,211,79,48,260,255,297,53.8,81.9,0.0,999.7,232,2.1,57
07/09/2015,17:00,26.4,0.14,68,12.5,23.9,150,160,50,201,192,310,54.5,85.8,0.0,1000.3,232,1.9,71
07/09/2015,18:00,25.8,0.14,68,10.0,24.0,37,13,1,39,37,39,55.2,90.0,0.0,1000.9,231,1.7,85
07/09/2015,19:00,25.2,0.14,66,0.0,24.0,0,0,0,0,0,0,55.4,93.0,0.0,1001.6,232,1.7,99
07/09/2015,20:00,24.8,0.14,62,0.0,23.9,0,0,0,0,0,0,55.1,94.9,0.0,1002.5,233,1.6,112
07/09/2015,21:00,24.3,0.14,57,0.0,23.8,0,0,0,0,0,0,54.9,96.8,0.0,1003.3,234,1.6,125
07/09/2015,22:00,24.3,0.14,47,0.0,23.8,0,0,0,0,0,0,54.5,97.3,0.0,1003.5,237,1.6,137
07/09/2015,23:00,24.7,0.14,30,27.7,24.1,0,0,0,0,0,0,54.0,96.5,0.0,1003.0,241,1.5,146
07/10/2015,00:00,25.1,0.13,6,51.9,24.4,0,0,0,0,0,0,53.5,95.7,0.0,1002.5,245,1.5,151
07/10/2015,01:00,25.0,0.13,-21,51.8,24.3,0,0,0,0,0,0,53.5,95.9,0.0,1002.1,248,1.5,149
07/10/2015,02:00,24.4,0.13,-41,51.2,23.9,0,0,0,0,0,0,54.1,97.1,0.0,1001.9,249,1.4,141
07/10/2015,03:00,23.8,0.13,-53,50.8,23.5,0,0,0,0,0,0,54.7,98.2,0.0,1001.6,251,1.3,130
07/10/2015,04:00,23.5,0.13,-61,50.7,23.3,0,0,0,0,0,0,55.0,98.9,0.0,1001.7,249,1.2,117
07/10/2015,05:00,23.4,0.13,-65,73.1,23.3,0,0,0,0,0,0,55.1,99.1,0.0,1002.0,244,1.1,104
07/10/2015,06:00,23.4,0.13,-67,84.6,23.3,3,0,0,3,3,3,55.3,99.3,0.0,1002.3,238,1.0,90
07/10/2015,07:00,23.6,0.13,-68,73.5,23.3,30,0,0,30,30,30,55.5,98.7,0.0,1002.7,232,0.9,77
07/10/2015,08:00,23.9,0.13,-68,92.9,23.4,24,0,0,24,24,24,55.7,97.2,0.0,1003.2,224,0.6,63
07/10/2015,09:00,24.2,0.13,-66,95.4,23.5,26,0,0,26,26,26,56.0,95.9,0.0,1003.7,207,0.4,49
07/10/2015,10:00,24.5,0.13,-59,95.4,23.6,33,0,0,33,33,33,56.4,94.8,0.0,1003.7,196,0.3,36
07/10/2015,11:00,24.8,0.13,-44,97.2,23.7,26,0,0,26,26,26,57.0,94.0,0.0,1003.2,209,0.3,24
07/10/2015,12:00,25.1,0.13,-9,94.6,23.9,50,0,0,50,50,50,57.5,93.3,0.0,1002.7,223,0.3,17
07/10/2015,13:00,25.2,0.13,33,89.2,24.1,94,0,0,94,94,94,57.8,93.6,0.0,1002.2,215,0.3,20
07/10/2015,14:00,25.1,0.13,55,70.1,24.3,232,0,0,232,231,232,57.8,95.1,0.0,1001.6,201,0.5,31
07/10/2015,15:00,25.1,0.13,64,44.8,24.5,351,0,0,351,350,351,57.8,96.6,0.0,1001.0,195,0.8,44
07/10/2015,16:00,25.0,0.13,67,60.9,24.6,174,0,0,174,174,174,57.9,97.6,0.0,1000.9,203,0.9,57
07/10/2015,17:00,24.7,0.13,68,44.4,24.4,124,0,0,124,123,124,58.2,98.1,0.0,1001.4,219,1.0,71
07/10/2015,18:00,24.5,0.13,68,42.4,24.3,30,0,0,30,30,30,58.4,98.6,0.0,1001.9,232,1.1,85
07/10/2015,19:00,24.3,0.13,66,71.7,24.1,0,0,0,0,0,0,58.4,98.9,0.0,1002.5,238,1.2,99
07/10/2015,20:00,24.2,0.13,63,83.5,24.0,0,0,0,0,0,0,58.2,99.1,0.0,1003.2,239,1.2,112
07/10/2015,21:00,24.1,0.13,57,70.1,23.9,0,0,0,0,0,0,58.1,99.3,0.0,1004.0,241,1.2,125
07/10/2015,22:00,24.0,0.13,47,67.8,23.8,0,0,0,0,0,0,57.6,99.0,0.0,1004.3,241,1.2,137
07/10/2015,23:00,23.9,0.13,31,76.4,23.6,0,0,0,0,0,0,56.9,98.2,0.0,1004.0,239,1.0,146
07/11/2015,00:00,23.8,0.13,6,81.0,23.4,0,0,0,0,0,0,56.2,97.4,0.0,1003.8,237,0.8,151
07/11/2015,01:00,23.7,0.13,-21,76.7,23.2,0,0,0,0,0,0,55.9,97.5,0.0,1003.5,229,0.8,149
07/11/2015,02:00,23.4,0.13,-41,73.1,23.1,0,0,0,0,0,0,55.9,98.3,0.0,1003.3,219,0.9,141
07/11/2015,03:00,23.1,0.13,-53,69.0,23.0,0,0,0,0,0,0,55.9,99.2,0.0,1003.1,213,1.1,130
07/11/2015,04:00,23.0,0.13,-61,69.0,22.9,0,0,0,0,0,0,55.6,99.6,0.0,1002.9,216,1.2,117
07/11/2015,05:00,22.9,0.13,-65,75.3,22.9,0,0,0,0,0,0,54.9,99.5,0.0,1002.9,225,1.4,104
07/11/2015,06:00,22.9,0.13,-67,67.6,22.8,6,0,0,6,6,6,54.3,99.4,0.0,1002.9,232,1.6,90
07/11/2015,07:00,23.2,0.13,-68,44.6,22.9,69,0,0,69,69,69,53.9,97.9,0.0,1002.9,236,1.9,77
07/11/2015,08:00,23.9,0.13,-68,73.5,23.1,94,0,0,94,94,94,53.8,95.0,0.0,1003.0,238,2.2,63
07/11/2015,09:00,24.6,0.13,-66,63.1,23.2,210,0,0,210,209,210,53.6,92.2,0.0,1003.1,239,2.5,49
07/11/2015,10:00,25.4,0.13,-60,57.6,23.4,329,1,1,331,329,331,53.7,88.6,0.0,1003.2,238,2.6,36
07/11/2015,11:00,26.4,0.13,-45,55.8,23.6,383,6,5,389,387,390,54.0,84.3,0.0,1003.3,235,2.4,24
07/11/2015,12:00,27.4,0.13,-10,65.7,23.7,322,0,0,322,321,322,54.3,80.2,0.0,1003.3,231,2.3,17
07/11/2015,13:00,27.8,0.13,33,70.7,23.6,269,0,0,269,268,269,54.5,77.8,0.0,1003.0,228,2.2,20
07/11/2015,14:00,27.6,0.13,55,69.4,23.2,254,0,0,254,254,254,54.7,76.9,0.0,1002.3,226,2.2,31
07/11/2015,15:00,27.3,0.13,64,59.8,22.7,272,0,0,272,271,272,54.9,76.0,0.0,1001.5,224,2.2,43
07/11/2015,16:00,27.0,0.13,67,57.6,22.5,201,0,0,201,201,201,54.9,76.7,0.0,1001.3,222,2.1,57
07/11/2015,17:00,26.5,0.13,69,41.9,22.6,143,0,0,143,143,143,54.8,79.0,0.0,1001.6,220,2.0,71
07/11/2015,18:00,26.0,0.13,68,11.6,22.6,40,15,1,42,41,41,54.8,81.3,0.0,1001.8,218,1.9,85
07/11/2015,19:00,25.5,0.13,66,0.0,22.6,0,0,0,0,0,0,54.9,83.9,0.0,1002.3,217,1.7,99
07/11/2015,20:00,25.0,0.13,63,21.8,22.7,0,0,0,0,0,0,55.4,86.6,0.0,1003.0,217,1.5,112
07/11/2015,21:00,24.5,0.13,57,47.1,22.7,0,0,0,0,0,0,55.8,89.4,0.0,1003.7,218,1.3,125
07/11/2015,22:00,24.3,0.13,47,50.8,22.8,0,0,0,0,0,0,55.9,91.2,0.0,1003.8,220,1.3,137
07/11/2015,23:00,24.3,0.13,31,51.8,22.9,0,0,0,0,0,0,55.8,92.0,0.0,1003.4,224,1.5,146
07/12/2015,00:00,24.3,0.13,6,50.8,23.1,0,0,0,0,0,0,55.7,92.8,0.0,1003.0,227,1.8,151
07/12/2015,01:00,24.1,0.13,-21,51.5,23.0,0,0,0,0,0,0,55.4,93.2,0.0,1002.7,225,1.8,149
07/12/2015,02:00,23.8,0.13,-41,23.4,22.7,0,0,0,0,0,0,55.0,93.4,0.0,1002.4,219,1.8,141
07/12/2015,03:00,23.5,0.13,-54,1.5,22.4,0,0,0,0,0,0,54.6,93.5,0.0,1002.0,213,1.7,130
07/12/2015,04:00,23.4,0.13,-61,0.2,22.3,0,0,0,0,0,0,53.9,93.7,0.0,1001.8,207,1.9,117
07/12/2015,05:00,23.3,0.13,-65,28.7,22.2,0,0,0,0,0,0,52.8,93.9,0.0,1001.8,203,2.2,104
07/12/2015,06:00,23.2,0.13,-68,54.0,22.2,7,6,0,8,8,9,51.7,94.1,0.0,1001.7,200,2.6,90
07/12/2015,07:00,23.7,0.13,-69,18.6,22.3,108,74,13,123,118,145,51.2,91.9,0.0,1001.9,204,2.9,77
07/12/2015,08:00,24.6,0.13,-68,53.0,22.4,176,0,0,176,175,176,51.3,87.5,0.0,1002.2,211,3.1,63
07/12/2015,09:00,25.6,0.13,-66,48.2,22.5,317,0,0,318,317,318,51.4,83.3,0.0,1002.6,218,3.4,49
07/12/2015,10:00,26.6,0.13,-60,48.5,23.0,399,0,0,400,399,400,51.6,80.7,0.0,1002.8,225,3.3,36
07/12/2015,11:00,27.8,0.13,-45,21.9,23.9,469,248,228,697,685,711,51.9,79.6,0.0,1002.9,237,2.8,24
07/12/2015,12:00,28.9,0.13,-10,8.0,24.8,318,584,560,878,851,880,52.2,78.4,0.0,1003.1,252,2.4,17
07/12/2015,13:00,29.0,0.13,34,6.5,24.9,303,598,564,867,840,881,52.5,78.4,0.0,1002.8,256,2.2,20
07/12/2015,14:00,28.0,0.13,55,7.6,24.2,304,539,468,771,746,835,52.8,79.6,0.0,1002.1,243,2.0,30
07/12/2015,15:00,27.1,0.13,64,14.0,23.5,323,345,254,578,559,678,53.2,80.8,0.0,1001.4,229,2.0,43
07/12/2015,16:00,26.2,0.13,68,41.5,23.1,253,44,27,280,277,300,53.4,83.1,0.0,1001.1,219,2.0,57
07/12/2015,17:00,25.4,0.13,69,48.0,23.1,124,0,0,124,124,124,53.5,86.8,0.0,1001.2,213,2.1,71
07/12/2015,18:00,24.6,0.13,68,18.9,23.0,34,0,0,34,34,34,53.6,90.7,0.0,1001.3,208,2.3,85
07/12/2015,19:00,24.1,0.13,66,0.0,23.0,0,0,0,0,0,0,53.5,93.3,0.0,1001.7,204,2.2,99
07/12/2015,20:00,23.8,0.13,63,0.0,22.9,0,0,0,0,0,0,53.5,94.6,0.0,1002.4,202,1.9,112
07/12/2015,21:00,23.5,0.13,57,0.0,22.8,0,0,0,0,0,0,53.4,95.8,0.0,1003.0,198,1.6,125
07/12/2015,22:00,23.4,0.13,47,0.0,22.9,0,0,0,0,0,0,53.2,96.7,0.0,1003.2,202,1.5,137
07/12/2015,23:00,23.5,0.13,31,26.8,23.1,0,0,0,0,0,0,53.0,97.2,0.0,1002.9,214,1.6,146
07/13/2015,00:00,23.6,0.13,6,51.4,23.2,0,0,0,0,0,0,52.8,97.6,0.0,1002.5,223,1.8,151
07/13/2015,01:00,23.5,0.12,-21,52.5,23.2,0,0,0,0,0,0,52.5,98.1,0.0,1002.1,225,1.8,149
07/13/2015,02:00,23.3,0.12,-42,53.5,23.1,0,0,0,0,0,0,52.1,98.4,0.0,1001.7,221,1.7,141
07/13/2015,03:00,23.1,0.12,-54,52.0,22.9,0,0,0,0,0,0,51.7,98.8,0.0,1001.2,217,1.6,130
07/13/2015,04:00,23.0,0.12,-61,50.6,22.8,0,0,0,0,0,0,51.5,99.0,0.0,1001.2,212,1.5,117
07/13/2015,05:00,23.0,0.12,-65,67.9,22.8,0,0,0,0,0,0,51.5,99.0,0.0,1001.6,207,1.4,104
07/13/2015,06:00,23.0,0.12,-68,59.1,22.9,6,9,0,8,7,8,51.5,99.1,0.0,1002.1,201,1.2,90
07/13/2015,07:00,23.2,0.12,-69,0.6,23.0,74,328,83,157,140,322,51.5,98.8,0.0,1002.6,199,1.2,77
07/13/2015,08:00,23.7,0.12,-68,6.9,23.3,177,399,178,355,334,605,51.6,98.1,0.0,1003.1,202,1.3,63
07/13/2015,09:00,24.1,0.12,-66,7.6,23.6,242,483,313,556,532,740,51.6,97.4,0.0,1003.6,204,1.4,49
07/13/2015,10:00,24.8,0.12,-60,27.2,24.1,475,107,84,558,552,584,51.8,95.9,0.0,1003.6,212,1.7,36
07/13/2015,11:00,25.9,0.12,-45,44.3,24.8,492,1,1,494,492,494,52.0,93.7,0.0,1003.2,221,2.1,24
07/13/2015,12:00,27.0,0.12,-10,45.7,25.5,511,0,0,511,509,511,52.3,91.6,0.0,1002.7,227,2.5,16
07/13/2015,13:00,27.1,0.12,34,18.7,25.6,440,327,305,746,729,758,52.3,91.7,0.0,1002.2,231,2.8,20
07/13/2015,14:00,26.2,0.12,56,28.2,25.2,499,110,97,597,590,609,52.3,94.0,0.0,1001.5,234,2.9,30
07/13/2015,15:00,25.3,0.12,64,7.7,24.7,248,537,384,633,607,790,52.2,96.4,0.0,1000.9,237,3.0,43
07/13/2015,16:00,24.6,0.12,68,1.9,24.3,132,628,347,479,450,772,52.3,97.9,0.0,1000.8,238,2.9,57
07/13/2015,17:00,24.1,0.12,69,52.6,23.9,120,9,4,125,124,131,52.5,98.5,0.0,1001.1,238,2.8,71
07/13/2015,18:00,23.6,0.12,68,48.9,23.5,35,0,0,35,35,35,52.7,99.1,0.0,1001.5,238,2.6,85
07/13/2015,19:00,23.4,0.12,66,66.4,23.2,0,0,0,0,0,0,52.7,99.3,0.0,1002.0,238,2.3,98
07/13/2015,20:00,23.2,0.12,63,82.6,23.1,0,0,0,0,0,0,52.7,99.1,0.0,1002.7,237,2.1,112
07/13/2015,21:00,23.2,0.12,57,83.0,23.0,0,0,0,0,0,0,52.6,98.9,0.0,1003.3,235,1.8,125
07/13/2015,22:00,23.2,0.12,48,83.0,23.0,0,0,0,0,0,0,52.6,98.8,0.0,1003.4,231,1.7,137
07/13/2015,23:00,23.5,0.12,31,80.0,23.3,0,0,0,0,0,0,52.7,98.7,0.0,1003.0,226,1.7,146
07/14/2015,00:00,23.8,0.12,6,81.1,23.6,0,0,0,0,0,0,52.7,98.7,0.0,1002.6,221,1.7,151
07/14/2015,01:00,23.8,0.13,-22,86.6,23.6,0,0,0,0,0,0,52.7,98.8,0.0,1002.2,220,1.7,149
07/14/2015,02:00,23.5,0.13,-42,86.7,23.3,0,0,0,0,0,0,52.7,99.0,0.0,1001.8,222,1.7,141
07/14/2015,03:00,23.2,0.13,-54,87.3,23.0,0,0,0,0,0,0,52.7,99.3,0.0,1001.4,224,1.6,130
07/14/2015,04:00,23.0,0.13,-61,84.3,22.9,0,0,0,0,0,0,52.7,99.3,0.0,1001.4,223,1.4,118
07/14/2015,05:00,23.0,0.13,-65,82.8,22.8,0,0,0,0,0,0,52.8,99.3,0.0,1001.7,217,1.2,104
07/14/2015,06:00,23.0,0.13,-68,60.3,22.8,6,0,0,6,6,6,52.9,99.2,0.0,1002.1,209,1.1,91
07/14/2015,07:00,23.1,0.13,-69,18.1,22.9,71,227,67,138,127,282,52.8,98.5,0.0,1002.4,207,1.1,77
07/14/2015,08:00,23.5,0.13,-69,8.9,23.1,185,371,165,350,331,588,52.5,97.3,0.0,1002.6,211,1.2,63
07/14/2015,09:00,23.9,0.13,-66,22.2,23.2,349,176,115,465,455,538,52.2,96.2,0.0,1002.8,214,1.4,49
07/14/2015,10:00,24.6,0.13,-60,23.7,23.7,425,204,160,586,574,633,52.2,94.5,0.0,1002.6,219,1.6,36
07/14/2015,11:00,25.7,0.13,-46,50.1,24.4,444,0,0,444,443,444,52.5,92.5,0.0,1002.2,225,1.9,24
07/14/2015,12:00,26.8,0.13,-10,52.9,25.1,443,0,0,443,442,443,52.8,90.5,0.0,1001.7,230,2.3,16
07/14/2015,13:00,27.0,0.13,34,31.4,25.1,536,101,94,630,624,635,52.9,89.6,0.0,1001.1,230,2.4,20
07/14/2015,14:00,26.3,0.13,56,13.9,24.5,369,403,343,712,692,769,53.0,89.7,0.0,1000.4,227,2.2,30
07/14/2015,15:00,25.6,0.13,64,12.4,23.8,295,407,298,595,574,711,53.0,89.8,0.0,999.7,223,2.0,43
07/14/2015,16:00,25.1,0.13,68,35.9,23.5,207,190,115,324,313,410,53.1,90.8,0.0,999.5,221,2.0,57
07/14/2015,17:00,24.6,0.13,69,60.8,23.3,91,0,0,91,91,91,53.2,92.6,0.0,999.9,219,1.9,71
07/14/2015,18:00,24.1,0.13,68,22.0,23.2,33,2,0,33,33,33,53.4,94.5,0.0,1000.2,218,1.9,85
07/14/2015,19:00,23.8,0.13,67,0.0,23.1,0,0,0,0,0,0,53.3,95.8,0.0,1000.7,216,1.8,98
07/14/2015,20:00,23.6,0.13,63,33.0,23.0,0,0,0,0,0,0,53.0,96.7,0.0,1001.5,215,1.7,112
07/14/2015,21:00,23.4,0.13,57,53.1,22.9,0,0,0,0,0,0,52.6,97.5,0.0,1002.2,214,1.5,125
07/14/2015,22:00,23.4,0.13,48,50.8,23.0,0,0,0,0,0,0,52.6,97.9,0.0,1002.4,213,1.4,137
07/14/2015,23:00,23.7,0.13,31,51.1,23.3,0,0,0,0,0,0,53.0,97.8,0.0,1002.2,214,1.3,146
07/15/2015,00:00,24.0,0.13,6,50.7,23.6,0,0,0,0,0,0,53.3,97.7,0.0,1002.0,215,1.3,151
07/15/2015,01:00,23.9,0.13,-22,52.0,23.6,0,0,0,0,0,0,53.4,97.9,0.0,1001.7,215,1.3,149
07/15/2015,02:00,23.6,0.13,-42,51.9,23.3,0,0,0,0,0,0,53.1,98.5,0.0,1001.2,216,1.4,141
