#TMY hourly data
#Site, Solcast_site_5.615612_6.401852
#Country, Nigeria
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 6.4019
#Longitude, 5.6156
#Altitude, 116
#Time Zone, 0.0
Year,Month,Day,Hour,Minute,Tamb,Albedo,Azimuth,Cloudopacity,DewPoint,DHI,DNI,EBH,GHI,GtiFixedTilt,GtiTracking,Pw,SnowDepth,Pressure,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg.C],[(0 - 1)],[degree],[%],[deg.C],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm],[cm],[mbar],[degree],[m/s],[degree]
2059,6,26,19,0,23.3,0.13,61,78.7,23.2,0,0,0,0,0,0,5.71,0.0,1002.6,229,1.1,112
2059,6,26,20,0,23.2,0.13,55,77.3,23.1,0,0,0,0,0,0,5.69,0.0,1003.3,239,1.1,125
2059,6,26,21,0,23.1,0.13,45,82.9,22.9,0,0,0,0,0,0,5.67,0.0,1003.5,245,1.1,136
2059,6,26,22,0,23.1,0.13,29,79.5,22.8,0,0,0,0,0,0,5.65,0.0,1003.1,249,1.1,145
2059,6,26,23,0,23.1,0.13,4,82.8,22.7,0,0,0,0,0,0,5.62,0.0,1002.7,253,1.1,150
2059,6,27,0,0,23.1,0.13,-22,83.0,22.6,0,0,0,0,0,0,5.6,0.0,1002.4,254,1.2,147
2059,6,27,1,0,23.0,0.13,-41,83.0,22.7,0,0,0,0,0,0,5.59,0.0,1002.1,251,1.2,140
2059,6,27,2,0,23.0,0.13,-53,83.0,22.8,0,0,0,0,0,0,5.58,0.0,1001.9,249,1.3,129
2059,6,27,3,0,22.9,0.13,-60,78.7,22.8,0,0,0,0,0,0,5.56,0.0,1001.9,246,1.1,116
2059,6,27,4,0,22.9,0.13,-64,78.7,22.7,0,0,0,0,0,0,5.54,0.0,1002.2,240,0.8,103
2059,6,27,5,0,22.9,0.13,-66,67.0,22.6,6,0,0,6,6,6,5.52,0.0,1002.5,223,0.5,90
2059,6,27,6,0,23.1,0.13,-67,45.1,22.7,77,0,0,77,76,77,5.48,0.0,1002.8,192,0.4,76
2059,6,27,7,0,23.5,0.13,-67,46.0,22.9,186,0,0,186,186,186,5.43,0.0,1003.2,178,0.6,62
2059,6,27,8,0,23.9,0.13,-64,33.2,23.0,380,2,1,382,381,383,5.38,0.0,1003.5,171,0.7,49
2059,6,27,9,0,24.5,0.13,-58,28.0,23.4,488,53,43,532,528,543,5.38,0.0,1003.6,192,1.0,36
2059,6,27,10,0,25.2,0.13,-42,59.0,23.8,352,0,0,352,351,352,5.41,0.0,1003.4,216,1.5,24
2059,6,27,11,0,25.9,0.13,-7,44.2,24.2,508,0,0,509,507,509,5.45,0.0,1003.3,226,2.2,18
2059,6,27,12,0,25.9,0.13,33,32.3,24.3,589,20,19,608,606,609,5.47,0.0,1003.0,227,2.5,21
2059,6,27,13,0,25.2,0.13,54,13.7,24.0,347,420,348,696,674,758,5.48,0.0,1002.5,220,2.2,32
2059,6,27,14,0,24.5,0.13,63,6.0,23.6,232,554,399,630,602,788,5.48,0.0,1002.1,212,2.0,44
2059,6,27,15,0,24.0,0.13,66,9.0,23.4,210,395,212,422,401,625,5.46,0.0,1002.0,210,1.7,58
2059,6,27,16,0,23.7,0.13,67,7.3,23.2,115,311,110,225,208,434,5.42,0.0,1002.1,217,1.5,72
2059,6,27,17,0,23.4,0.13,67,41.2,23.0,31,0,0,31,31,32,5.37,0.0,1002.2,227,1.3,85
2059,6,27,18,0,23.1,0.13,65,60.5,22.8,0,0,0,0,0,0,5.31,0.0,1002.4,228,1.2,99
2059,6,27,19,0,23.0,0.13,61,68.8,22.7,0,0,0,0,0,0,5.25,0.0,1002.8,219,1.2,112
2059,6,27,20,0,22.9,0.13,55,69.0,22.7,0,0,0,0,0,0,5.19,0.0,1003.1,210,1.3,125
2059,6,27,21,0,23.0,0.13,45,69.0,22.8,0,0,0,0,0,0,5.21,0.0,1003.3,205,1.4,136
2059,6,27,22,0,23.4,0.13,29,76.5,23.1,0,0,0,0,0,0,5.32,0.0,1003.3,201,1.6,145
2059,6,27,23,0,23.7,0.13,4,83.0,23.4,0,0,0,0,0,0,5.43,0.0,1003.4,199,1.8,150
2059,6,28,0,0,23.7,0.13,-22,83.0,23.4,0,0,0,0,0,0,5.49,0.0,1003.2,202,1.9,148
2059,6,28,1,0,23.3,0.13,-41,83.0,23.1,0,0,0,0,0,0,5.5,0.0,1002.9,210,1.8,140
2059,6,28,2,0,23.0,0.13,-53,82.7,22.8,0,0,0,0,0,0,5.52,0.0,1002.6,218,1.9,129
2059,6,28,3,0,22.8,0.13,-60,68.4,22.7,0,0,0,0,0,0,5.52,0.0,1002.5,223,1.8,116
2059,6,28,4,0,22.7,0.13,-64,78.5,22.6,0,0,0,0,0,0,5.52,0.0,1002.7,225,1.8,103
2059,6,28,5,0,22.7,0.13,-66,69.6,22.6,8,0,0,8,8,8,5.52,0.0,1002.8,227,1.7,90
2059,6,28,6,0,23.0,0.13,-67,45.7,22.8,88,0,0,88,88,88,5.51,0.0,1003.0,230,1.7,76
2059,6,28,7,0,23.5,0.13,-67,43.5,23.2,228,0,0,228,227,228,5.5,0.0,1003.3,233,1.8,62
2059,6,28,8,0,24.0,0.13,-64,46.1,23.5,319,0,0,319,318,319,5.48,0.0,1003.5,236,2.0,49
2059,6,28,9,0,24.8,0.13,-58,69.9,24.0,235,0,0,235,235,235,5.46,0.0,1003.5,237,2.1,36
2059,6,28,10,0,26.1,0.13,-42,29.3,24.5,500,140,127,628,619,636,5.43,0.0,1003.3,237,2.4,24
2059,6,28,11,0,27.4,0.13,-7,44.8,25.0,514,0,0,515,514,515,5.4,0.0,1003.1,237,2.6,18
2059,6,28,12,0,27.6,0.13,33,20.5,25.0,474,264,243,718,704,730,5.37,0.0,1002.7,237,2.8,21
2059,6,28,13,0,26.8,0.13,54,21.7,24.3,459,207,176,635,623,665,5.33,0.0,1002.1,237,2.8,32
2059,6,28,14,0,25.9,0.13,63,10.2,23.7,291,421,299,589,566,720,5.29,0.0,1001.5,238,2.8,44
2059,6,28,15,0,25.3,0.13,66,0.8,23.3,151,578,308,459,430,744,5.24,0.0,1001.3,238,2.7,58
2059,6,28,16,0,24.8,0.13,67,0.0,23.1,97,427,141,238,215,503,5.18,0.0,1001.3,238,2.4,71
2059,6,28,17,0,24.4,0.13,67,0.0,22.9,30,107,16,46,40,59,5.12,0.0,1001.4,237,2.2,85
2059,6,28,18,0,24.0,0.13,65,0.0,22.8,0,0,0,0,0,0,5.09,0.0,1001.6,237,2.0,99
2059,6,28,19,0,23.7,0.13,61,0.0,22.6,0,0,0,0,0,0,5.07,0.0,1002.2,238,2.1,112
2059,6,28,20,0,23.4,0.13,55,0.0,22.5,0,0,0,0,0,0,5.05,0.0,1002.7,238,2.1,125
2059,6,28,21,0,23.1,0.13,45,0.0,22.4,0,0,0,0,0,0,5.01,0.0,1002.9,235,2.1,136
2059,6,28,22,0,22.9,0.13,29,0.0,22.3,0,0,0,0,0,0,4.93,0.0,1002.6,228,2.0,146
2059,6,28,23,0,22.7,0.13,4,0.0,22.2,0,0,0,0,0,0,4.86,0.0,1002.4,220,1.9,150
2059,6,29,0,0,22.5,0.13,-22,0.0,22.1,0,0,0,0,0,0,4.81,0.0,1002.1,215,1.8,148
2059,6,29,1,0,22.4,0.13,-41,18.9,22.0,0,0,0,0,0,0,4.8,0.0,1001.9,215,1.7,140
2059,6,29,2,0,22.3,0.13,-53,52.0,21.9,0,0,0,0,0,0,4.78,0.0,1001.6,215,1.6,129
2059,6,29,3,0,22.2,0.13,-60,51.5,21.9,0,0,0,0,0,0,4.78,0.0,1001.6,216,1.6,116
2059,6,29,4,0,22.3,0.13,-64,58.0,21.9,0,0,0,0,0,0,4.79,0.0,1002.0,219,1.7,103
2059,6,29,5,0,22.4,0.13,-66,72.6,21.9,7,0,0,7,7,7,4.8,0.0,1002.4,222,1.7,90
2059,6,29,6,0,22.8,0.13,-67,38.6,22.0,95,0,0,95,94,95,4.81,0.0,1002.6,225,1.9,76
2059,6,29,7,0,23.6,0.13,-67,39.5,22.1,232,0,0,232,231,232,4.8,0.0,1002.7,229,2.3,62
2059,6,29,8,0,24.4,0.13,-64,47.5,22.3,305,0,0,305,304,305,4.8,0.0,1002.7,231,2.6,49
2059,6,29,9,0,25.1,0.13,-58,70.6,22.4,221,0,0,221,221,221,4.82,0.0,1002.7,231,2.8,36
2059,6,29,10,0,25.9,0.13,-42,57.3,22.4,373,0,0,373,372,373,4.88,0.0,1002.4,228,2.9,24
2059,6,29,11,0,26.6,0.13,-7,53.4,22.4,427,0,0,427,426,427,4.93,0.0,1002.2,226,3.0,18
2059,6,29,12,0,26.6,0.13,33,46.1,22.5,479,0,0,479,478,479,4.98,0.0,1001.9,223,3.0,21
2059,6,29,13,0,25.9,0.13,54,46.7,22.7,423,0,0,423,422,423,5.02,0.0,1001.6,220,3.0,31
2059,6,29,14,0,25.2,0.13,63,50.8,22.9,320,0,0,320,319,320,5.07,0.0,1001.2,216,2.9,44
2059,6,29,15,0,24.5,0.13,66,80.2,23.0,92,0,0,92,92,92,5.1,0.0,1001.2,212,2.8,58
2059,6,29,16,0,23.8,0.13,67,77.9,22.8,47,0,0,47,46,47,5.11,0.0,1001.4,209,2.7,71
2059,6,29,17,0,23.1,0.13,67,58.9,22.7,13,0,0,13,13,13,5.12,0.0,1001.6,205,2.6,85
2059,6,29,18,0,22.8,0.13,65,69.8,22.6,0,0,0,0,0,0,5.14,0.0,1002.1,202,2.5,99
2059,6,29,19,0,22.7,0.13,62,76.4,22.5,0,0,0,0,0,0,5.15,0.0,1002.8,201,2.4,112
2059,6,29,20,0,22.7,0.13,56,82.8,22.5,0,0,0,0,0,0,5.16,0.0,1003.5,200,2.2,125
2059,6,29,21,0,22.7,0.13,46,83.0,22.5,0,0,0,0,0,0,5.15,0.0,1003.7,200,2.1,136
2059,6,29,22,0,22.8,0.13,29,81.5,22.6,0,0,0,0,0,0,5.1,0.0,1003.5,202,1.9,146
2059,6,29,23,0,22.9,0.13,5,77.9,22.7,0,0,0,0,0,0,5.06,0.0,1003.2,203,1.8,150
2059,6,30,0,0,22.9,0.13,-21,82.9,22.7,0,0,0,0,0,0,5.05,0.0,1003.0,204,1.7,148
2059,6,30,1,0,22.7,0.13,-41,82.2,22.5,0,0,0,0,0,0,5.07,0.0,1002.7,203,1.6,140
2059,6,30,2,0,22.6,0.13,-53,83.0,22.4,0,0,0,0,0,0,5.09,0.0,1002.5,203,1.5,129
2059,6,30,3,0,22.5,0.13,-60,82.8,22.3,0,0,0,0,0,0,5.1,0.0,1002.5,203,1.4,117
2059,6,30,4,0,22.5,0.13,-64,76.2,22.3,0,0,0,0,0,0,5.1,0.0,1002.8,204,1.3,103
2059,6,30,5,0,22.5,0.13,-67,56.7,22.3,7,0,0,7,7,7,5.1,0.0,1003.1,206,1.2,90
2059,6,30,6,0,22.7,0.13,-67,44.4,22.4,93,0,0,93,92,93,5.1,0.0,1003.4,209,1.3,76
2059,6,30,7,0,23.2,0.13,-67,55.8,22.6,157,0,0,157,157,157,5.1,0.0,1003.6,213,1.7,62
2059,6,30,8,0,23.6,0.13,-64,61.2,22.8,235,0,0,235,234,235,5.1,0.0,1003.8,215,2.0,49
2059,6,30,9,0,24.1,0.13,-58,52.4,23.2,366,0,0,366,365,366,5.13,0.0,1003.7,214,2.1,36
2059,6,30,10,0,24.8,0.13,-42,54.0,23.8,405,0,0,405,403,405,5.18,0.0,1003.4,208,1.9,24
2059,6,30,11,0,25.5,0.13,-8,67.0,24.3,307,0,0,307,307,307,5.23,0.0,1003.0,202,1.7,18
2059,6,30,12,0,25.5,0.13,33,37.0,24.5,347,241,222,569,556,581,5.26,0.0,1002.7,201,1.7,21
2059,6,30,13,0,25.1,0.13,54,27.4,24.3,439,182,157,597,586,620,5.28,0.0,1002.3,205,1.9,31
2059,6,30,14,0,24.6,0.13,63,57.4,24.1,233,82,65,298,293,316,5.3,0.0,1002.0,209,2.1,44
2059,6,30,15,0,24.0,0.13,66,46.0,23.7,215,56,24,239,236,275,5.29,0.0,1001.9,212,2.2,58
2059,6,30,16,0,23.5,0.13,68,33.6,23.2,117,124,49,167,160,244,5.25,0.0,1002.1,214,2.2,71
2059,6,30,17,0,23.0,0.13,67,16.6,22.7,33,14,0,34,33,33,5.21,0.0,1002.3,216,2.1,85
2059,6,30,18,0,22.7,0.13,65,35.5,22.4,0,0,0,0,0,0,5.19,0.0,1002.7,217,1.8,99
2059,6,30,19,0,22.6,0.13,62,48.4,22.3,0,0,0,0,0,0,5.2,0.0,1003.4,214,1.1,112
2059,6,30,20,0,22.5,0.13,56,44.9,22.2,0,0,0,0,0,0,5.2,0.0,1004.0,204,0.5,125
2059,6,30,21,0,22.5,0.13,46,48.0,22.2,0,0,0,0,0,0,5.21,0.0,1004.1,214,0.2,136
2059,6,30,22,0,22.6,0.13,29,67.8,22.3,0,0,0,0,0,0,5.22,0.0,1003.6,255,0.4,146
2059,6,30,23,0,22.7,0.13,5,83.0,22.4,0,0,0,0,0,0,5.23,0.0,1003.0,268,0.6,150
2059,7,1,0,0,23.2,0.12,-21,45.6,23.0,0,0,0,0,0,0,5.19,0.0,1003.4,239,1.5,148
2059,7,1,1,0,23.1,0.12,-41,51.0,22.8,0,0,0,0,0,0,5.18,0.0,1003.0,241,1.5,140
2059,7,1,2,0,23.0,0.12,-53,49.6,22.6,0,0,0,0,0,0,5.17,0.0,1002.6,242,1.6,129
2059,7,1,3,0,22.9,0.12,-60,11.3,22.5,0,0,0,0,0,0,5.17,0.0,1002.5,243,1.5,117
2059,7,1,4,0,22.9,0.12,-64,20.1,22.5,0,0,0,0,0,0,5.17,0.0,1002.8,241,1.4,103
2059,7,1,5,0,22.8,0.12,-67,10.4,22.4,11,22,1,13,12,12,5.18,0.0,1003.0,239,1.3,90
2059,7,1,6,0,23.1,0.12,-68,0.0,22.4,82,286,75,158,142,307,5.18,0.0,1003.3,238,1.4,76
2059,7,1,7,0,23.6,0.12,-67,0.1,22.5,136,530,248,384,357,689,5.18,0.0,1003.6,237,1.7,62
2059,7,1,8,0,24.2,0.12,-64,31.5,22.6,290,174,104,395,385,473,5.17,0.0,1003.9,237,2.0,49
2059,7,1,9,0,24.8,0.12,-58,30.4,23.0,472,74,62,535,529,548,5.19,0.0,1003.9,239,2.5,36
2059,7,1,10,0,25.4,0.12,-42,9.3,23.7,324,530,488,812,786,835,5.23,0.0,1003.5,242,3.1,24
2059,7,1,11,0,26.1,0.12,-8,22.6,24.4,426,304,289,717,701,718,5.26,0.0,1003.2,244,3.7,18
2059,7,1,12,0,26.1,0.12,33,26.7,24.4,414,265,251,665,652,668,5.29,0.0,1002.6,244,3.7,21
2059,7,1,13,0,25.6,0.12,54,31.0,23.8,491,79,66,557,552,571,5.31,0.0,1002.0,241,3.1,31
2059,7,1,14,0,25.1,0.12,63,25.9,23.1,379,151,114,493,484,534,5.32,0.0,1001.3,237,2.5,44
2059,7,1,15,0,24.7,0.12,66,33.0,22.8,295,21,11,307,304,320,5.34,0.0,1001.1,234,2.2,58
2059,7,1,16,0,24.2,0.12,68,30.3,22.7,158,24,8,166,164,186,5.37,0.0,1001.3,232,2.1,71
2059,7,1,17,0,23.7,0.12,67,10.5,22.6,37,12,0,38,36,36,5.4,0.0,1001.5,231,2.0,85
2059,7,1,18,0,23.4,0.12,65,0.0,22.6,0,0,0,0,0,0,5.42,0.0,1001.9,228,1.9,99
2059,7,1,19,0,23.2,0.12,62,0.0,22.5,0,0,0,0,0,0,5.43,0.0,1002.6,223,1.8,112
2059,7,1,20,0,23.0,0.12,56,0.0,22.4,0,0,0,0,0,0,5.44,0.0,1003.3,218,1.6,125
2059,7,1,21,0,22.9,0.12,46,0.0,22.4,0,0,0,0,0,0,5.46,0.0,1003.6,218,1.6,136
2059,7,1,22,0,22.8,0.12,29,36.8,22.5,0,0,0,0,0,0,5.48,0.0,1003.5,225,1.6,146
2059,7,1,23,0,22.8,0.12,5,64.8,22.6,0,0,0,0,0,0,5.51,0.0,1003.4,232,1.6,150
2059,7,2,0,0,22.8,0.13,-21,70.9,22.5,0,0,0,0,0,0,5.54,0.0,1003.1,234,1.6,148
2059,7,2,1,0,22.7,0.13,-41,70.4,22.3,0,0,0,0,0,0,5.57,0.0,1002.6,231,1.6,140
2059,7,2,2,0,22.7,0.13,-53,69.9,22.2,0,0,0,0,0,0,5.61,0.0,1002.2,229,1.6,129
2059,7,2,3,0,22.7,0.13,-60,70.4,22.1,0,0,0,0,0,0,5.64,0.0,1002.1,228,1.5,117
2059,7,2,4,0,22.6,0.13,-64,80.5,22.2,0,0,0,0,0,0,5.67,0.0,1002.5,230,1.3,103
2059,7,2,5,0,22.6,0.13,-67,89.5,22.3,2,0,0,2,2,2,5.71,0.0,1002.9,233,1.1,90
2059,7,2,6,0,22.7,0.13,-68,83.5,22.4,21,0,0,21,21,21,5.74,0.0,1003.3,240,1.2,76
2059,7,2,7,0,23.0,0.13,-67,90.4,22.6,33,0,0,33,33,33,5.77,0.0,1003.7,247,1.5,62
2059,7,2,8,0,23.3,0.13,-65,95.2,22.7,27,0,0,27,27,27,5.79,0.0,1004.1,251,1.9,49
2059,7,2,9,0,24.0,0.13,-58,91.7,23.2,63,0,0,63,63,63,5.85,0.0,1004.0,254,2.2,36
2059,7,2,10,0,25.0,0.13,-43,83.9,24.0,138,0,0,138,138,138,5.93,0.0,1003.3,255,2.5,24
2059,7,2,11,0,26.1,0.13,-8,72.8,24.8,247,0,0,247,246,247,6.01,0.0,1002.6,256,2.7,17
2059,7,2,12,0,26.3,0.13,33,66.2,25.0,296,0,0,296,295,296,6.05,0.0,1001.9,254,2.8,21
2059,7,2,13,0,25.7,0.13,54,53.4,24.7,367,0,0,367,366,367,6.05,0.0,1001.2,251,2.7,31
2059,7,2,14,0,25.1,0.13,63,50.8,24.4,313,0,0,313,312,313,6.05,0.0,1000.5,247,2.5,44
2059,7,2,15,0,24.6,0.13,66,47.4,24.1,228,0,0,228,227,228,6.07,0.0,1000.3,244,2.4,58
2059,7,2,16,0,24.2,0.13,68,44.0,23.9,124,0,0,124,123,124,6.09,0.0,1000.7,242,2.3,71
2059,7,2,17,0,23.9,0.13,67,67.9,23.6,22,0,0,22,22,22,6.12,0.0,1001.1,240,2.2,85
2059,7,2,18,0,23.6,0.13,65,92.8,23.4,0,0,0,0,0,0,6.14,0.0,1001.7,237,2.0,99
2059,7,2,19,0,23.4,0.13,62,86.4,23.2,0,0,0,0,0,0,6.16,0.0,1002.4,233,1.9,112
2059,7,2,20,0,23.3,0.13,56,81.7,23.1,0,0,0,0,0,0,6.18,0.0,1003.2,229,1.8,125
2059,7,2,21,0,23.3,0.13,46,89.2,23.1,0,0,0,0,0,0,6.16,0.0,1003.4,226,1.7,136
2059,7,2,22,0,23.5,0.13,29,95.4,23.2,0,0,0,0,0,0,6.12,0.0,1003.3,224,1.5,146
2059,7,2,23,0,23.7,0.13,5,96.5,23.3,0,0,0,0,0,0,6.07,0.0,1003.1,223,1.4,150
2059,7,3,0,0,23.6,0.13,-21,97.9,23.3,0,0,0,0,0,0,6.05,0.0,1002.8,221,1.5,148
2059,7,3,1,0,23.3,0.13,-41,82.9,23.1,0,0,0,0,0,0,6.06,0.0,1002.4,219,1.7,140
2059,7,3,2,0,23.0,0.13,-53,64.2,22.9,0,0,0,0,0,0,6.06,0.0,1002.1,217,1.9,129
2059,7,3,3,0,22.9,0.13,-60,69.7,22.8,0,0,0,0,0,0,6.06,0.0,1002.0,217,2.0,117
2059,7,3,4,0,22.8,0.13,-64,59.7,22.7,0,0,0,0,0,0,6.06,0.0,1002.3,216,1.9,104
2059,7,3,5,0,22.8,0.13,-67,46.8,22.7,8,0,0,8,8,8,6.05,0.0,1002.5,216,1.9,90
2059,7,3,6,0,22.9,0.13,-68,40.1,22.8,96,0,0,96,96,96,6.05,0.0,1002.9,215,1.9,76
2059,7,3,7,0,23.2,0.13,-67,48.3,23.0,199,0,0,199,199,199,6.04,0.0,1003.4,214,1.9,62
2059,7,3,8,0,23.4,0.13,-65,41.3,23.2,345,14,10,355,353,359,6.04,0.0,1003.9,213,2.0,49
2059,7,3,9,0,23.9,0.13,-58,5.9,23.6,230,623,511,741,711,840,6.01,0.0,1004.0,215,2.1,36
2059,7,3,10,0,24.8,0.13,-43,19.3,24.1,394,355,319,713,694,739,5.95,0.0,1003.6,218,2.2,24
2059,7,3,11,0,25.6,0.13,-8,68.5,24.7,293,0,0,293,292,293,5.9,0.0,1003.3,222,2.4,17
2059,7,3,12,0,25.8,0.13,33,57.2,24.9,390,0,0,390,388,390,5.88,0.0,1002.8,223,2.5,21
2059,7,3,13,0,25.4,0.13,54,64.1,24.8,298,0,0,298,297,298,5.9,0.0,1002.2,223,2.5,31
2059,7,3,14,0,25.1,0.13,63,53.7,24.8,303,0,0,303,302,303,5.92,0.0,1001.7,222,2.5,44
2059,7,3,15,0,24.6,0.13,67,32.6,24.4,311,9,4,316,314,323,5.93,0.0,1001.5,222,2.6,57
2059,7,3,16,0,24.1,0.13,68,35.4,23.9,156,1,0,157,157,158,5.93,0.0,1001.9,224,2.6,71
2059,7,3,17,0,23.6,0.13,67,34.9,23.4,34,43,4,40,37,39,5.93,0.0,1002.2,225,2.6,85
2059,7,3,18,0,23.3,0.13,65,49.5,23.1,0,0,0,0,0,0,5.93,0.0,1002.8,225,2.4,99
2059,7,3,19,0,23.1,0.13,62,53.8,23.0,0,0,0,0,0,0,5.93,0.0,1003.6,224,2.2,112
2059,7,3,20,0,23.1,0.13,56,47.3,23.0,0,0,0,0,0,0,5.94,0.0,1004.5,222,1.9,125
2059,7,3,21,0,23.2,0.13,46,51.4,23.1,0,0,0,0,0,0,5.92,0.0,1004.7,222,1.7,136
2059,7,3,22,0,23.5,0.13,29,51.0,23.2,0,0,0,0,0,0,5.89,0.0,1004.3,224,1.7,146
2059,7,3,23,0,23.8,0.13,5,50.6,23.4,0,0,0,0,0,0,5.86,0.0,1004.0,226,1.6,150
2059,7,4,0,0,23.8,0.13,-21,50.0,23.4,0,0,0,0,0,0,5.82,0.0,1003.5,229,1.6,148
2059,7,4,1,0,23.4,0.13,-41,55.2,23.1,0,0,0,0,0,0,5.77,0.0,1002.9,231,1.7,140
2059,7,4,2,0,23.1,0.13,-53,64.4,22.9,0,0,0,0,0,0,5.72,0.0,1002.3,233,1.7,129
2059,7,4,3,0,22.9,0.13,-60,69.4,22.8,0,0,0,0,0,0,5.69,0.0,1002.1,235,1.7,117
2059,7,4,4,0,22.9,0.13,-64,68.2,22.8,0,0,0,0,0,0,5.68,0.0,1002.3,235,1.6,104
2059,7,4,5,0,22.9,0.13,-67,69.9,22.8,6,0,0,6,6,6,5.66,0.0,1002.5,236,1.5,90
2059,7,4,6,0,23.2,0.13,-68,57.8,22.9,70,0,0,70,70,70,5.66,0.0,1002.7,239,1.5,76
2059,7,4,7,0,23.8,0.13,-67,71.1,23.2,109,0,0,109,109,109,5.66,0.0,1003.1,243,1.7,62
2059,7,4,8,0,24.4,0.13,-65,77.4,23.4,138,0,0,138,138,138,5.67,0.0,1003.4,246,2.0,49
2059,7,4,9,0,25.1,0.13,-58,70.2,23.8,230,0,0,230,230,230,5.68,0.0,1003.5,247,2.2,36
2059,7,4,10,0,25.9,0.13,-43,56.6,24.3,388,0,0,388,387,388,5.7,0.0,1003.3,247,2.3,24
2059,7,4,11,0,26.6,0.13,-8,61.3,24.8,362,0,0,362,361,362,5.72,0.0,1003.1,247,2.5,17
2059,7,4,12,0,26.7,0.13,33,69.3,24.9,279,0,0,279,278,279,5.74,0.0,1002.7,248,2.4,21
2059,7,4,13,0,26.0,0.13,54,52.4,24.4,389,0,0,389,388,389,5.77,0.0,1002.1,249,2.1,31
2059,7,4,14,0,25.3,0.13,63,64.6,23.9,238,0,0,238,237,238,5.8,0.0,1001.5,251,1.7,44
2059,7,4,15,0,24.7,0.13,67,59.2,23.6,189,0,0,189,189,189,5.81,0.0,1001.2,252,1.6,57
2059,7,4,16,0,24.2,0.13,68,38.6,23.5,143,5,0,144,143,147,5.79,0.0,1001.2,253,1.7,71
2059,7,4,17,0,23.8,0.13,67,9.9,23.4,37,45,6,43,40,43,5.77,0.0,1001.3,253,1.7,85
2059,7,4,18,0,23.4,0.13,65,0.0,23.2,0,0,0,0,0,0,5.75,0.0,1001.6,253,1.6,99
2059,7,4,19,0,23.2,0.13,62,26.4,23.0,0,0,0,0,0,0,5.74,0.0,1002.3,253,1.4,112
2059,7,4,20,0,23.0,0.13,56,54.3,22.9,0,0,0,0,0,0,5.72,0.0,1003.0,252,1.1,125
2059,7,4,21,0,23.1,0.13,46,52.5,23.0,0,0,0,0,0,0,5.69,0.0,1003.2,241,0.8,136
2059,7,4,22,0,23.6,0.13,30,52.0,23.3,0,0,0,0,0,0,5.65,0.0,1002.9,214,0.8,146
2059,7,4,23,0,24.1,0.13,5,52.0,23.6,0,0,0,0,0,0,5.61,0.0,1002.6,187,0.9,150
2059,7,5,0,0,24.1,0.13,-21,51.4,23.7,0,0,0,0,0,0,5.59,0.0,1002.2,177,1.0,148
2059,7,5,1,0,23.7,0.13,-41,48.3,23.4,0,0,0,0,0,0,5.59,0.0,1001.7,177,0.9,140
2059,7,5,2,0,23.4,0.13,-53,68.1,23.2,0,0,0,0,0,0,5.59,0.0,1001.3,177,0.9,129
2059,7,5,3,0,23.2,0.13,-60,69.0,23.0,0,0,0,0,0,0,5.59,0.0,1001.2,179,0.9,117
2059,7,5,4,0,23.1,0.13,-64,77.0,23.0,0,0,0,0,0,0,5.59,0.0,1001.4,182,0.8,104
2059,7,5,5,0,23.1,0.13,-67,72.3,23.0,6,0,0,6,6,6,5.6,0.0,1001.6,186,0.7,90
2059,7,5,6,0,23.3,0.13,-68,40.6,23.1,88,0,0,88,88,88,5.6,0.0,1002.0,191,0.7,76
2059,7,5,7,0,23.7,0.13,-67,63.0,23.4,141,0,0,141,141,141,5.6,0.0,1002.4,195,0.8,63
2059,7,5,8,0,24.0,0.13,-65,72.8,23.6,169,0,0,169,168,169,5.61,0.0,1002.8,199,0.8,49
2059,7,5,9,0,24.5,0.13,-59,41.0,23.8,456,0,0,456,455,456,5.61,0.0,1002.9,203,0.9,36
2059,7,5,10,0,25.0,0.13,-43,59.4,24.1,359,0,0,359,358,359,5.6,0.0,1002.5,208,1.1,24
2059,7,5,11,0,25.5,0.13,-8,48.7,24.4,480,0,0,480,479,480,5.58,0.0,1002.1,211,1.2,17
2059,7,5,12,0,25.7,0.13,33,36.0,24.6,558,28,26,585,582,587,5.57,0.0,1001.6,214,1.3,21
2059,7,5,13,0,25.6,0.13,54,18.0,24.7,408,315,267,675,658,721,5.56,0.0,1000.8,218,1.3,31
2059,7,5,14,0,25.5,0.13,63,13.0,24.8,302,396,279,583,561,707,5.55,0.0,1000.0,222,1.3,44
2059,7,5,15,0,25.2,0.13,67,1.0,24.7,139,620,334,473,443,773,5.54,0.0,999.6,227,1.2,57
2059,7,5,16,0,24.8,0.13,68,6.5,24.3,114,353,121,235,217,456,5.54,0.0,999.8,235,1.2,71
2059,7,5,17,0,24.3,0.13,67,49.1,23.9,29,42,7,37,34,51,5.54,0.0,999.9,242,1.2,85
2059,7,5,18,0,24.1,0.13,66,74.3,23.7,0,0,0,0,0,0,5.53,0.0,1000.4,241,1.2,99
2059,7,5,19,0,23.9,0.13,62,56.2,23.6,0,0,0,0,0,0,5.51,0.0,1001.1,232,1.1,112
2059,7,5,20,0,23.9,0.13,56,50.9,23.6,0,0,0,0,0,0,5.49,0.0,1001.9,223,1.1,125
